\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
UDS & 19242 & 10.6364878964 & 1.277 & 5.2800002 & 0.1 & 10.79 & 0.05 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -9.61187882094 & -11.2580991637 & -10.9422895585 \\
UDS & 15634 & 9.95472479098 & 1.28 & 4.6199999 & 0.3 & 11.16 & 0.097 & 0.0489 & 43.4320538248 & 44.7209711474 & 1.37418366114 & 43.3524662466 & 44.9405828083 & -0.858378015524 & -8.58054112984 & -10.2267614726 & -9.91095186742 \\
UDS & 15357 & 10.1335389084 & 1.282 & 5.9400001 & 0.1 & 10.92 & 0.06 & 0.0031 & 41.9941066595 & 44.5013965617 & 1.15460907546 & 42.8650021576 & 44.331252697 & -1.46770812682 & -8.97892983294 & -10.6251501757 & -10.3093405705 \\
UDS & 678 & 10.3979400087 & 1.283 & 5.2800002 & 0.3 & 11.13 & 0.1 & 0.0489 & 43.4020538248 & 44.6909711474 & 1.34418366114 & 43.3422962466 & 44.9278703083 & -0.871090515524 & -9.05375634756 & -10.6999766904 & -10.3841670851 \\
UDS & 23890 & 10.0863598307 & 1.284 & 4.6199999 & 0.2 & 11.08 & 0.075 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.77891046232 & -10.4251308051 & -10.1093211999 \\
UDS & 26544 & 9.95424250944 & 1.288 & 3.5 & 0.4 & 11.36 & 0.053 & 0.0916 & 43.9046404394 & 44.9010220912 & 1.55423460501 & 43.5126731089 & 45.1408413862 & -0.658119437611 & -8.40000790443 & -10.0462282472 & -9.73041864201 \\
UDS & 6830 & 10.3443922737 & 1.289 & 3.96 & 0.3 & 11.81 & 0.206 & 0.0489 & 44.0820538248 & 45.3709711474 & 2.02418366114 & 43.5728162466 & 45.2160203083 & -0.582940515524 & -8.32020861256 & -9.96642895536 & -9.65061935014 \\
UDS & 4674 & 10.3560258572 & 1.29 & 5.2800002 & 0.1 & 11.25 & 0.103 & 0.0031 & 42.3241066595 & 44.8313965617 & 1.48460907546 & 42.9768721576 & 44.471090197 & -1.32787062682 & -8.87141678174 & -10.5176371245 & -10.2018275193 \\
UDS & 3764 & 10.5092025223 & 1.292 & 5.9400001 & 0.1 & 11.35 & 0.148 & 0.0031 & 42.4241066595 & 44.9313965617 & 1.58460907546 & 43.0107721576 & 44.513465197 & -1.28549562682 & -8.92459344684 & -10.5708137896 & -10.2550041844 \\
UDS & 19994 & 10.7596678447 & 1.297 & 5.2800002 & 0.2 & 11.34 & 0.142 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & -9.19221847632 & -10.8384388191 & -10.5226292139 \\
UDS & 21043 & 10.6821450764 & 1.302 & 5.2800002 & 0.2 & 11.26 & 0.14 & 0.0194 & 43.1305466956 & 44.8342368546 & 1.48744936838 & 43.2502553298 & 44.8128191623 & -0.986141661519 & -9.19469570802 & -10.8409160508 & -10.5251064456 \\
UDS & 4208 & 10.5171958979 & 1.304 & 5.2800002 & 0.1 & 11.1 & 0.087 & 0.0031 & 42.1741066595 & 44.6813965617 & 1.33460907546 & 42.9260221576 & 44.407527697 & -1.39143312682 & -9.18258682244 & -10.8288071652 & -10.51299756 \\
UDS & 1759 & 10.4313637642 & 1.307 & 4.6199999 & 0.2 & 11.22 & 0.1 & 0.0194 & 43.0905466956 & 44.7942368546 & 1.44744936838 & 43.2366953298 & 44.7958691623 & -1.00309166152 & -8.98391439582 & -10.6301347386 & -10.3143251334 \\
UDS & 16259 & 11.0170333393 & 1.307 & 3.5 & 0.4 & 11.74 & 0.436 & 0.0916 & 44.2846404394 & 45.2810220912 & 1.93423460501 & 43.6414931089 & 45.3018663862 & -0.497094437611 & -9.08279873429 & -10.7290190771 & -10.4132094719 \\
UDS & 21381 & 10.3159703455 & 1.309 & 5.2800002 & 0.2 & 10.98 & 0.098 & 0.0194 & 42.8505466956 & 44.5542368546 & 1.20744936838 & 43.1553353298 & 44.6941691623 & -1.10479166152 & -9.10852097712 & -10.7547413199 & -10.4389317147 \\
UDS & 26257 & 10.7573960288 & 1.31 & 5.2800002 & 0.2 & 11.59 & 0.127 & 0.0194 & 43.4605466956 & 45.1642368546 & 1.81744936838 & 43.3621253298 & 44.9526566623 & -0.846304161519 & -8.93994666042 & -10.5861670032 & -10.270357398 \\
UDS & 25393 & 10.0 & 1.311 & 5.2800002 & 0.2 & 11.46 & 0.04 & 0.0194 & 43.3305466956 & 45.0342368546 & 1.68744936838 & 43.3180553298 & 44.8975691623 & -0.901391661519 & -8.31255063162 & -9.95877097442 & -9.6429613692 \\
UDS & 13528 & 9.48713837548 & 1.314 & 5.2800002 & 0.3 & 11.93 & 0.185 & 0.0489 & 44.2020538248 & 45.4909711474 & 2.14418366114 & 43.6134962466 & 45.2668703083 & -0.532090515524 & -7.34295471434 & -8.98917505714 & -8.67336545192 \\
UDS & 11940 & 10.2355284469 & 1.315 & 5.9400001 & 0.2 & 11.96 & 0.061 & 0.0194 & 43.8305466956 & 45.5342368546 & 2.18744936838 & 43.4875553298 & 45.1094441623 & -0.689516661519 & -8.04807907852 & -9.69429942132 & -9.3784898161 \\
UDS & 5539 & 10.0934216852 & 1.316 & 5.2800002 & 0.3 & 11.13 & 0.063 & 0.0489 & 43.4020538248 & 44.6909711474 & 1.34418366114 & 43.3422962466 & 44.9278703083 & -0.871090515524 & -8.74923802406 & -10.3954583669 & -10.0796487616 \\
UDS & 1323 & 10.0644579892 & 1.316 & 4.6199999 & 0.1 & 10.98 & 0.058 & 0.0031 & 42.0541066595 & 44.5613965617 & 1.21460907546 & 42.8853421576 & 44.356677697 & -1.44228312682 & -8.84984891374 & -10.4960692565 & -10.1802596513 \\
UDS & 17598 & 10.57863921 & 1.316 & 5.2800002 & 0.2 & 11.66 & 0.155 & 0.0194 & 43.5305466956 & 45.2342368546 & 1.88744936838 & 43.3858553298 & 44.9823191623 & -0.816641661519 & -8.69118984162 & -10.3374101844 & -10.0216005792 \\
UDS & 24957 & 10.9425041062 & 1.322 & 5.9400001 & 0.2 & 11.57 & 0.098 & 0.0194 & 43.4405466956 & 45.1442368546 & 1.79744936838 & 43.3553453298 & 44.9441816623 & -0.854779161519 & -9.14505473782 & -10.7912750806 & -10.4754654754 \\
UDS & 6430 & 10.2329961104 & 1.327 & 5.2800002 & 0.3 & 11.64 & 0.091 & 0.0489 & 43.9120538248 & 45.2009711474 & 1.85418366114 & 43.5151862466 & 45.1439828083 & -0.654978015524 & -8.37881244926 & -10.0250327921 & -9.70922318684 \\
UDS & 20419 & 10.3765769571 & 1.332 & 4.6199999 & 0.1 & 11.49 & 0.101 & 0.0031 & 42.5641066595 & 45.0713965617 & 1.72460907546 & 43.0582321576 & 44.572790197 & -1.22617062682 & -8.65196788164 & -10.2981882244 & -9.98237861922 \\
UDS & 17134 & 10.1205739312 & 1.335 & 5.2800002 & 0.3 & 10.87 & 0.044 & 0.0489 & 43.1420538248 & 44.4309711474 & 1.08418366114 & 43.2541562466 & 44.8176953083 & -0.981265515524 & -9.03639027006 & -10.6826106129 & -10.3668010076 \\
UDS & 18419 & 10.5263392774 & 1.335 & 4.6199999 & 0.2 & 11.41 & 0.161 & 0.0194 & 43.2805466956 & 44.9842368546 & 1.63744936838 & 43.3011053298 & 44.8763816623 & -0.922579161519 & -8.88888990902 & -10.5351102518 & -10.2193006466 \\
UDS & 15673 & 10.0453229788 & 1.342 & 4.6199999 & 0.2 & 11.01 & 0.052 & 0.0194 & 42.8805466956 & 44.5842368546 & 1.23744936838 & 43.1655053298 & 44.7068816623 & -1.09207916152 & -8.80787361042 & -10.4540939532 & -10.138284348 \\
UDS & 6074 & 10.0253058653 & 1.344 & 4.6199999 & 0.2 & 11.02 & 0.056 & 0.0194 & 42.8905466956 & 44.5942368546 & 1.24744936838 & 43.1688953298 & 44.7111191623 & -1.08784166152 & -8.77785649692 & -10.4240768397 & -10.1082672345 \\
UDS & 6874 & 10.0899051114 & 1.352 & 5.2800002 & 0.4 & 11.46 & 0.146 & 0.0916 & 44.0046404394 & 45.0010220912 & 1.65423460501 & 43.5465731089 & 45.1832163862 & -0.615744437611 & -8.43567050639 & -10.0818908492 & -9.76608124397 \\
UDS & 15126 & 10.9777236053 & 1.354 & 4.6199999 & 0.2 & 11.13 & 0.105 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -9.62027423692 & -11.2664945797 & -10.9506849745 \\
UDS & 25106 & 9.92992956008 & 1.354 & 5.9400001 & 0.2 & 11.22 & 0.085 & 0.0194 & 43.0905466956 & 44.7942368546 & 1.44744936838 & 43.2366953298 & 44.7958691623 & -1.00309166152 & -8.4824801917 & -10.1287005345 & -9.81289092928 \\
UDS & 17312 & 10.1303337685 & 1.357 & 4.6199999 & 0.2 & 10.87 & 0.039 & 0.0194 & 42.7405466956 & 44.4442368546 & 1.09744936838 & 43.1180453298 & 44.6475566623 & -1.15140416152 & -9.03288440012 & -10.6791047429 & -10.3632951377 \\
UDS & 15967 & 9.97405090279 & 1.36 & 4.6199999 & 0.2 & 11.09 & 0.037 & 0.0194 & 42.9605466956 & 44.6642368546 & 1.31744936838 & 43.1926253298 & 44.7407816623 & -1.05817916152 & -8.65660153441 & -10.3028218772 & -9.98701227199 \\
UDS & 12296 & 10.1731862684 & 1.363 & 5.2800002 & 0.2 & 11.21 & 0.032 & 0.0194 & 43.0805466956 & 44.7842368546 & 1.43744936838 & 43.2333053298 & 44.7916316623 & -1.00732916152 & -8.73573690002 & -10.3819572428 & -10.0661476376 \\
UDS & 18310 & 10.2576785749 & 1.365 & 3.96 & 0.1 & 10.87 & 0.043 & 0.0031 & 41.9441066595 & 44.4513965617 & 1.10460907546 & 42.8480521576 & 44.310065197 & -1.48889562682 & -9.15306949944 & -10.7992898422 & -10.483480237 \\
UDS & 16519 & 10.3159703455 & 1.366 & 5.2800002 & 0.2 & 10.99 & 0.053 & 0.0194 & 42.8605466956 & 44.5642368546 & 1.21744936838 & 43.1587253298 & 44.6984066623 & -1.10055416152 & -9.09852097712 & -10.7447413199 & -10.4289317147 \\
UDS & 1533 & 9.5921767574 & 1.3662 & 4.6199999 & 0.2 & 11.19 & 0.059 & 0.0194 & 43.0605466956 & 44.7642368546 & 1.41744936838 & 43.2265253298 & 44.7831566623 & -1.01580416152 & -8.17472738902 & -9.82094773182 & -9.5051381266 \\
UDS & 26022 & 10.3138672204 & 1.369 & 3.5 & 0.8 & 11.36 & 0.451 & 0.3944 & 44.538681872 & 44.7249308322 & 1.37814334596 & 43.7276131546 & 45.4095164432 & -0.389444380546 & -8.93572387444 & -10.5819442172 & -10.266134612 \\
UDS & 3653 & 10.1072099696 & 1.369 & 4.6199999 & 0.2 & 11.28 & 0.086 & 0.0194 & 43.1505466956 & 44.8542368546 & 1.50744936838 & 43.2570353298 & 44.8212941623 & -0.977666661519 & -8.59976060122 & -10.245980944 & -9.9301713388 \\
UDS & 4476 & 10.1789769473 & 1.369 & 4.6199999 & 0.1 & 11.25 & 0.075 & 0.0031 & 42.3241066595 & 44.8313965617 & 1.48460907546 & 42.9768721576 & 44.471090197 & -1.32787062682 & -8.69436787184 & -10.3405882146 & -10.0247786094 \\
UDS & 4566 & 10.3961993471 & 1.37 & 4.6199999 & 0.2 & 11.52 & 0.128 & 0.0194 & 43.3905466956 & 45.0942368546 & 1.74744936838 & 43.3383953298 & 44.9229941623 & -0.875966661519 & -8.64874997872 & -10.2949703215 & -9.9791607163 \\
UDS & 18513 & 10.3636119799 & 1.37 & 5.2800002 & 0.1 & 10.97 & 0.059 & 0.0031 & 42.0441066595 & 44.5513965617 & 1.20460907546 & 42.8819521576 & 44.352440197 & -1.44652062682 & -9.15900290444 & -10.8052232472 & -10.489413642 \\
UDS & 18368 & 10.1072099696 & 1.37 & 4.6199999 & 0.3 & 11.72 & 0.165 & 0.0489 & 43.9920538248 & 45.2809711474 & 1.93418366114 & 43.5423062466 & 45.1778828083 & -0.621078015524 & -8.17302630846 & -9.81924665126 & -9.50343704604 \\
UDS & 15962 & 9.82020145949 & 1.371 & 4.6199999 & 0.1 & 11.06 & 0.048 & 0.0031 & 42.1341066595 & 44.6413965617 & 1.29460907546 & 42.9124621576 & 44.390577697 & -1.40838312682 & -8.52559238403 & -10.1718127268 & -9.85600312161 \\
UDS & 24825 & 10.2695129442 & 1.372 & 5.9400001 & 0.1 & 10.93 & 0.052 & 0.0031 & 42.0041066595 & 44.5113965617 & 1.16460907546 & 42.8683921576 & 44.335490197 & -1.46347062682 & -9.10490386874 & -10.7511242115 & -10.4353146063 \\
UDS & 23078 & 9.99211148779 & 1.373 & 4.6199999 & 0.2 & 11.03 & 0.102 & 0.0194 & 42.9005466956 & 44.6042368546 & 1.25744936838 & 43.1722853298 & 44.7153566623 & -1.08360416152 & -8.73466211941 & -10.3808824622 & -10.065072857 \\
UDS & 16934 & 10.5440680444 & 1.374 & 4.6199999 & 0.1 & 11.27 & 0.084 & 0.0031 & 42.3441066595 & 44.8513965617 & 1.50460907546 & 42.9836521576 & 44.479565197 & -1.31939562682 & -9.03945896894 & -10.6856793117 & -10.3698697065 \\
UDS & 9035 & 10.1931245984 & 1.375 & 5.9400001 & 0.2 & 11.57 & 0.134 & 0.0194 & 43.4405466956 & 45.1442368546 & 1.79744936838 & 43.3553453298 & 44.9441816623 & -0.854779161519 & -8.39567523002 & -10.0418955728 & -9.7260859676 \\
UDS & 16601 & 10.1461280357 & 1.375 & 5.2800002 & 0.6 & 10.85 & 0.065 & 0.2166 & 43.768403418 & 44.3267285329 & 0.979941046678 & 43.4664887587 & 45.0831109484 & -0.71584987542 & -9.16618698902 & -10.8124073318 & -10.4965977266 \\
UDS & 23306 & 10.511883361 & 1.376 & 4.6199999 & 0.1 & 11.03 & 0.061 & 0.0031 & 42.1041066595 & 44.6113965617 & 1.26460907546 & 42.9022921576 & 44.377865197 & -1.42109562682 & -9.24727428554 & -10.8934946283 & -10.5776850231 \\
UDS & 11631 & 10.5105450102 & 1.377 & 3.96 & 0.2 & 11.39 & 0.078 & 0.0194 & 43.2605466956 & 44.9642368546 & 1.61744936838 & 43.2943253298 & 44.8679066623 & -0.931054161519 & -8.89309564182 & -10.5393159846 & -10.2235063794 \\
UDS & 18390 & 10.4456042033 & 1.378 & 4.6199999 & 0.3 & 11.73 & 0.131 & 0.0489 & 44.0020538248 & 45.2909711474 & 1.94418366114 & 43.5456962466 & 45.1821203083 & -0.616840515524 & -8.50142054216 & -10.147640885 & -9.83183127974 \\
UDS & 8801 & 10.652246341 & 1.379 & 4.6199999 & 0.2 & 11.56 & 0.123 & 0.0194 & 43.4305466956 & 45.1342368546 & 1.78744936838 & 43.3519553298 & 44.9399441623 & -0.859016661519 & -8.86479697262 & -10.5110173154 & -10.1952077102 \\
UDS & 22004 & 10.1335389084 & 1.38 & 4.6199999 & 0.3 & 11.11 & 0.06 & 0.0489 & 43.3820538248 & 44.6709711474 & 1.32418366114 & 43.3355162466 & 44.9193953083 & -0.879565515524 & -8.80935524726 & -10.4555755901 & -10.1397659848 \\
UDS & 6166 & 9.84818911699 & 1.383 & 5.9400001 & 0.3 & 11.12 & 0.059 & 0.0489 & 43.3920538248 & 44.6809711474 & 1.33418366114 & 43.3389062466 & 44.9236328083 & -0.875328015524 & -8.51400545585 & -10.1602257987 & -9.84441619343 \\
UDS & 19145 & 10.3802112417 & 1.384 & 4.6199999 & 0.3 & 11.49 & 0.164 & 0.0489 & 43.7620538248 & 45.0509711474 & 1.70418366114 & 43.4643362466 & 45.0804203083 & -0.718540515524 & -8.67602758056 & -10.3222479234 & -10.0064383181 \\
UDS & 9000 & 10.6374897295 & 1.385 & 5.2800002 & 0.3 & 11.43 & 0.159 & 0.0489 & 43.7020538248 & 44.9909711474 & 1.64418366114 & 43.4439962466 & 45.0549953083 & -0.743965515524 & -8.99330606836 & -10.6395264112 & -10.3237168059 \\
UDS & 24692 & 10.4653828514 & 1.386 & 5.2800002 & 0.4 & 11.42 & 0.155 & 0.0916 & 43.9646404394 & 44.9610220912 & 1.61423460501 & 43.5330131089 & 45.1662663862 & -0.632694437611 & -8.85114824639 & -10.4973685892 & -10.181558984 \\
UDS & 2734 & 10.8293037728 & 1.39 & 7.2600002 & 0.1 & 11.49 & 0.136 & 0.0031 & 42.5641066595 & 45.0713965617 & 1.72460907546 & 43.0582321576 & 44.572790197 & -1.22617062682 & -9.10469469734 & -10.7509150401 & -10.4351054349 \\
UDS & 22981 & 10.9618954737 & 1.392 & 5.2800002 & 0.1 & 11.57 & 0.177 & 0.0031 & 42.6441066595 & 45.1513965617 & 1.80460907546 & 43.0853521576 & 44.606690197 & -1.19227062682 & -9.15728639824 & -10.803506741 & -10.4876971358 \\
UDS & 25315 & 10.2304489214 & 1.392 & 5.2800002 & 0.3 & 11.37 & 0.107 & 0.0489 & 43.6420538248 & 44.9309711474 & 1.58418366114 & 43.4236562466 & 45.0295703083 & -0.769390515524 & -8.64626526026 & -10.2924856031 & -9.97667599784 \\
UDS & 2646 & 10.5820633629 & 1.394 & 5.2800002 & 0.2 & 11.34 & 0.06 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & -9.01461399452 & -10.6608343373 & -10.3450247321 \\
UDS & 17378 & 11.0293837777 & 1.394 & 5.2800002 & 0.2 & 11.88 & 0.291 & 0.0194 & 43.7505466956 & 45.4542368546 & 2.10744936838 & 43.4604353298 & 45.0755441623 & -0.723416661519 & -8.92193440932 & -10.5681547521 & -10.2523451469 \\
UDS & 6400 & 10.5682017241 & 1.395 & 5.2800002 & 0.1 & 11.45 & 0.089 & 0.0031 & 42.5241066595 & 45.0313965617 & 1.68460907546 & 43.0446721576 & 44.555840197 & -1.24312062682 & -8.88359264864 & -10.5298129914 & -10.2140033862 \\
UDS & 7810 & 10.895422546 & 1.396 & 5.2800002 & 0.4 & 11.64 & 0.41 & 0.0916 & 44.1846404394 & 45.1810220912 & 1.83423460501 & 43.6075931089 & 45.2594913862 & -0.539469437611 & -9.06118794099 & -10.7074082838 & -10.3915986786 \\
UDS & 19473 & 10.4502491083 & 1.396 & 4.6199999 & 0.3 & 11.34 & 0.122 & 0.0489 & 43.6120538248 & 44.9009711474 & 1.55418366114 & 43.4134862466 & 45.0168578083 & -0.782103015524 & -8.89606544716 & -10.54228579 & -10.2264761847 \\
UDS & 17209 & 10.1398790864 & 1.396 & 4.6199999 & 0.2 & 11.68 & 0.062 & 0.0194 & 43.5505466956 & 45.2542368546 & 1.90744936838 & 43.3926353298 & 44.9907941623 & -0.808166661519 & -8.23242971802 & -9.87865006082 & -9.5628404556 \\
UDS & 7212 & 10.0827853703 & 1.399 & 4.6199999 & 0.2 & 11.33 & 0.084 & 0.0194 & 43.2005466956 & 44.9042368546 & 1.55744936838 & 43.2739853298 & 44.8424816623 & -0.956479161519 & -8.52533600192 & -10.1715563447 & -9.8557467395 \\
UDS & 25250 & 10.559906625 & 1.401 & 4.6199999 & 0.2 & 11.94 & 0.102 & 0.0194 & 43.8105466956 & 45.5142368546 & 2.16744936838 & 43.4807753298 & 45.1009691623 & -0.697991661519 & -8.39245725662 & -10.0386775994 & -9.7228679942 \\
UDS & 2232 & 10.8633228601 & 1.401 & 5.2800002 & 0.3 & 11.47 & 0.126 & 0.0489 & 43.7420538248 & 45.0309711474 & 1.68418366114 & 43.4575562466 & 45.0719453083 & -0.727015515524 & -9.17913919896 & -10.8253595418 & -10.5095499365 \\
UDS & 5727 & 10.4996870826 & 1.402 & 4.6199999 & 0.2 & 11.75 & 0.154 & 0.0194 & 43.6205466956 & 45.3242368546 & 1.97744936838 & 43.4163653298 & 45.0204566623 & -0.778504161519 & -8.52223771422 & -10.168458057 & -9.8526484518 \\
UDS & 3519 & 10.7888751158 & 1.402 & 4.6199999 & 0.3 & 11.59 & 0.207 & 0.0489 & 43.8620538248 & 45.1509711474 & 1.80418366114 & 43.4982362466 & 45.1227953083 & -0.676165515524 & -8.98469145466 & -10.6309117975 & -10.3151021922 \\
UDS & 21177 & 10.4756711883 & 1.404 & 5.2800002 & 0.6 & 11.82 & 0.11 & 0.2166 & 44.738403418 & 45.2967285329 & 1.94994104668 & 43.7953187587 & 45.4941484484 & -0.30481237542 & -8.52573014162 & -10.1719504844 & -9.8561408792 \\
UDS & 10015 & 10.3263358609 & 1.405 & 5.2800002 & 0.2 & 11.3 & 0.137 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -8.79888649252 & -10.4451068353 & -10.1292972301 \\
UDS & 16261 & 10.2878017299 & 1.405 & 3.96 & 0.8 & 11.63 & 0.329 & 0.3944 & 44.808681872 & 44.9949308322 & 1.64814334596 & 43.8191431546 & 45.5239289432 & -0.275031880546 & -8.63965838394 & -10.2858787267 & -9.97006912152 \\
UDS & 22467 & 10.4727564493 & 1.407 & 5.9400001 & 0.3 & 11.66 & 0.082 & 0.0489 & 43.9320538248 & 45.2209711474 & 1.87418366114 & 43.5219662466 & 45.1524578083 & -0.646503015524 & -8.59857278816 & -10.244793131 & -9.92898352574 \\
UDS & 22533 & 10.096910013 & 1.4076 & 5.2800002 & 0.3 & 11.33 & 0.13 & 0.0489 & 43.6020538248 & 44.8909711474 & 1.54418366114 & 43.4100962466 & 45.0126203083 & -0.786340515524 & -8.55272635186 & -10.1989466947 & -9.88313708944 \\
UDS & 7770 & 10.7299742857 & 1.409 & 3.96 & 0.3 & 11.71 & 0.135 & 0.0489 & 43.9820538248 & 45.2709711474 & 1.92418366114 & 43.5389162466 & 45.1736453083 & -0.625315515524 & -8.80579062456 & -10.4520109674 & -10.1362013621 \\
UDS & 11219 & 11.103803721 & 1.41 & 4.6199999 & 0.3 & 11.63 & 0.196 & 0.0489 & 43.9020538248 & 45.1909711474 & 1.84418366114 & 43.5117962466 & 45.1397453083 & -0.659215515524 & -9.25962005986 & -10.9058404027 & -10.5900307974 \\
UDS & 16636 & 10.198657087 & 1.412 & 4.6199999 & 0.1 & 11.39 & 0.091 & 0.0031 & 42.4641066595 & 44.9713965617 & 1.62460907546 & 43.0243321576 & 44.530415197 & -1.26854562682 & -8.57404801154 & -10.2202683543 & -9.90445874912 \\
UDS & 20926 & 10.6646419756 & 1.412 & 3.96 & 0.2 & 11.34 & 0.102 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & -9.09719260722 & -10.74341295 & -10.4276033448 \\
UDS & 5215 & 10.8859263398 & 1.415 & 4.6199999 & 0.3 & 11.46 & 0.154 & 0.0489 & 43.7320538248 & 45.0209711474 & 1.67418366114 & 43.4541662466 & 45.0677078083 & -0.731253015524 & -9.21174267866 & -10.8579630215 & -10.5421534162 \\
UDS & 9584 & 9.87390159786 & 1.416 & 5.9400001 & 0.2 & 11.04 & 0.056 & 0.0194 & 42.9105466956 & 44.6142368546 & 1.26744936838 & 43.1756753298 & 44.7195941623 & -1.07936666152 & -8.60645222948 & -10.2526725723 & -9.93686296706 \\
UDS & 19708 & 10.5865873047 & 1.4172 & 4.6199999 & 0.2 & 11.55 & 0.104 & 0.0194 & 43.4205466956 & 45.1242368546 & 1.77744936838 & 43.3485653298 & 44.9357066623 & -0.863254161519 & -8.80913793632 & -10.4553582791 & -10.1395486739 \\
UDS & 8019 & 10.7803173121 & 1.42 & 4.6199999 & 0.4 & 11.54 & 0.164 & 0.0916 & 44.0846404394 & 45.0810220912 & 1.73423460501 & 43.5736931089 & 45.2171163862 & -0.581844437611 & -9.04608270709 & -10.6923030499 & -10.3764934447 \\
UDS & 3266 & 10.1875207208 & 1.42 & 5.2800002 & 0.3 & 11.12 & 0.066 & 0.0489 & 43.3920538248 & 44.6809711474 & 1.33418366114 & 43.3389062466 & 44.9236328083 & -0.875328015524 & -8.85333705966 & -10.4995574025 & -10.1837477972 \\
UDS & 17190 & 10.7387805585 & 1.421 & 4.6199999 & 0.1 & 11.36 & 0.109 & 0.0031 & 42.4341066595 & 44.9413965617 & 1.59460907546 & 43.0141621576 & 44.517702697 & -1.28125812682 & -9.14417148304 & -10.7903918258 & -10.4745822206 \\
UDS & 12301 & 10.593286067 & 1.422 & 4.6199999 & 0.1 & 11.62 & 0.138 & 0.0031 & 42.6941066595 & 45.2013965617 & 1.85460907546 & 43.1023021576 & 44.627877697 & -1.17108312682 & -8.73867699154 & -10.3848973343 & -10.0690877291 \\
UDS & 15044 & 10.2095150145 & 1.423 & 5.9400001 & 0.4 & 11.55 & 0.165 & 0.0916 & 44.0946404394 & 45.0910220912 & 1.74423460501 & 43.5770831089 & 45.2213538862 & -0.577606937611 & -8.46528040949 & -10.1115007523 & -9.79569114707 \\
UDS & 24127 & 10.0293837777 & 1.424 & 4.6199999 & 0.3 & 11.33 & 0.045 & 0.0489 & 43.6020538248 & 44.8909711474 & 1.54418366114 & 43.4100962466 & 45.0126203083 & -0.786340515524 & -8.48520011656 & -10.1314204594 & -9.81561085414 \\
UDS & 23908 & 10.4424797691 & 1.424 & 5.2800002 & 0.2 & 11.38 & 0.064 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -8.83503040072 & -10.4812507435 & -10.1654411383 \\
UDS & 18618 & 10.3541084391 & 1.425 & 5.2800002 & 0.1 & 11.65 & 0.054 & 0.0031 & 42.7241066595 & 45.2313965617 & 1.88460907546 & 43.1124721576 & 44.640590197 & -1.15837062682 & -8.46949936364 & -10.1157197064 & -9.79991010122 \\
UDS & 20925 & 10.6989700043 & 1.427 & 4.6199999 & 0.4 & 11.38 & 0.107 & 0.0916 & 43.9246404394 & 44.9210220912 & 1.57423460501 & 43.5194531089 & 45.1493163862 & -0.649644437611 & -9.12473539929 & -10.7709557421 & -10.4551461369 \\
UDS & 1694 & 10.285557309 & 1.428 & 4.6199999 & 0.3 & 11.22 & 0.093 & 0.0489 & 43.4920538248 & 44.7809711474 & 1.43418366114 & 43.3728062466 & 44.9660078083 & -0.832953015524 & -8.85137364786 & -10.4975939907 & -10.1817843854 \\
UDS & 26976 & 10.5263392774 & 1.431 & 5.2800002 & 0.2 & 11.3 & 0.11 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -8.99888990902 & -10.6451102518 & -10.3293006466 \\
UDS & 5416 & 10.285557309 & 1.435 & 4.6199999 & 0.2 & 11.4 & 0.081 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & -8.65810794062 & -10.3043282834 & -9.9885186782 \\
UDS & 1064 & 11.45484486 & 1.437 & 3.5 & 0.2 & 11.07 & 0.112 & 0.0194 & 42.9405466956 & 44.6442368546 & 1.29744936838 & 43.1858453298 & 44.7323066623 & -1.06665416152 & -10.1573954916 & -11.8036158344 & -11.4878062292 \\
UDS & 13938 & 10.3443922737 & 1.438 & 4.6199999 & 0.3 & 11.17 & 0.083 & 0.0489 & 43.4420538248 & 44.7309711474 & 1.38418366114 & 43.3558562466 & 44.9448203083 & -0.854140515524 & -8.96020861256 & -10.6064289554 & -10.2906193501 \\
