\begin{table}
\begin{tabular}{ccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & distance & unitless_dist \\
EGS & 3548 & 10.2722 & 1.439 & 5.28 & 0.3 & 11.34 & 0.051 & 0.0489 & 43.6120538248 & 44.9009711474 & 1.55418366114 & 43.4134862466 & 45.0168578083 & -0.782103015524 & 1770.53532059 & 3.24810459497 \\
EGS & 14242 & 9.67301 & 1.44 & 5.28 & 0.2 & 11.11 & 0.051 & 0.0194 & 42.9805466956 & 44.6842368546 & 1.33744936838 & 43.1994053298 & 44.7492566623 & -1.04970416152 & 1770.60970694 & 3.2481228408 \\
EGS & 9929 & 10.533 & 1.44 & 4.62 & 0.4 & 11.68 & 0.333 & 0.0916 & 44.2246404394 & 45.2210220912 & 1.87423460501 & 43.6211531089 & 45.2764413862 & -0.522519437611 & 1770.60970694 & 3.2481228408 \\
EGS & 1639 & 11.2096 & 1.44 & 4.62 & 0.3 & 11.81 & 0.822 & 0.0489 & 44.0820538248 & 45.3709711474 & 2.02418366114 & 43.5728162466 & 45.2160203083 & -0.582940515524 & 1770.60970694 & 3.2481228408 \\
EGS & 23700 & 10.5178 & 1.441 & 4.62 & 0.2 & 11.84 & 0.085 & 0.0194 & 43.7105466956 & 45.4142368546 & 2.06744936838 & 43.4468753298 & 45.0585941623 & -0.740366661519 & 1770.68361278 & 3.24814096802 \\
EGS & 23519 & 10.689 & 1.4414 & 5.28 & 0.2 & 11.42 & 0.252 & 0.0194 & 43.2905466956 & 44.9942368546 & 1.64744936838 & 43.3044953298 & 44.8806191623 & -0.918341661519 & 1770.71304078 & 3.24814818575 \\
EGS & 21357 & 10.7199 & 1.443 & 4.62 & 0.1 & 11.25 & 0.072 & 0.0031 & 42.3241066595 & 44.8313965617 & 1.48460907546 & 42.9768721576 & 44.471090197 & -1.32787062682 & 1770.82998656 & 3.24817686755 \\
EGS & 30319 & 10.521 & 1.445 & 5.28 & 0.3 & 11.38 & 0.13 & 0.0489 & 43.6520538248 & 44.9409711474 & 1.59418366114 & 43.4270462466 & 45.0338078083 & -0.765153015524 & 1770.97444917 & 3.24821229543 \\
EGS & 1393 & 10.4114 & 1.445 & 5.28 & 0.2 & 11.3 & 0.093 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & 1770.97444917 & 3.24821229543 \\
EGS & 15116 & 9.77625 & 1.445 & 4.62 & 0.2 & 11.01 & 0.092 & 0.0194 & 42.8805466956 & 44.5842368546 & 1.23744936838 & 43.1655053298 & 44.7068816623 & -1.09207916152 & 1770.97444917 & 3.24821229543 \\
EGS & 6177 & 10.2126 & 1.4453 & 5.28 & 0.3 & 11.39 & 0.089 & 0.0489 & 43.6620538248 & 44.9509711474 & 1.60418366114 & 43.4304362466 & 45.0380453083 & -0.760915515524 & 1770.99595417 & 3.24821756905 \\
EGS & 24677 & 10.0317 & 1.449 & 4.62 & 0.3 & 10.77 & 0.071 & 0.0489 & 43.0420538248 & 44.3309711474 & 0.984183661141 & 43.2202562466 & 44.7753203083 & -1.02364051552 & 1771.25766964 & 3.24828174378 \\
EGS & 2985 & 10.5184 & 1.45 & 5.28 & 0.3 & 12.02 & 0.216 & 0.0489 & 44.2920538248 & 45.5809711474 & 2.23418366114 & 43.6440062466 & 45.3050078083 & -0.493953015524 & 1771.32729149 & 3.24829881402 \\
EGS & 15528 & 10.6754 & 1.452 & 5.28 & 0.1 & 10.9 & 0.049 & 0.0031 & 41.9741066595 & 44.4813965617 & 1.13460907546 & 42.8582221576 & 44.322777697 & -1.47618312682 & 1771.46512152 & 3.24833260591 \\
EGS & 20286 & 9.71783 & 1.454 & 5.28 & 0.2 & 10.97 & 0.044 & 0.0194 & 42.8405466956 & 44.5442368546 & 1.19744936838 & 43.1519453298 & 44.6899316623 & -1.10902916152 & 1771.60107258 & 3.24836593455 \\
EGS & 7744 & 10.3605 & 1.455 & 4.62 & 0.1 & 11.52 & 0.034 & 0.0031 & 42.5941066595 & 45.1013965617 & 1.75460907546 & 43.0684021576 & 44.585502697 & -1.21345812682 & 1771.66834571 & 3.24838242573 \\
EGS & 20034 & 10.3164 & 1.4568 & 5.28 & 0.2 & 11.78 & 0.092 & 0.0194 & 43.6505466956 & 45.3542368546 & 2.00744936838 & 43.4265353298 & 45.0331691623 & -0.765791661519 & 1771.78826086 & 3.2484118199 \\
EGS & 2705 & 10.0577 & 1.458 & 5.28 & 0.2 & 11.06 & 0.043 & 0.0194 & 42.9305466956 & 44.6342368546 & 1.28744936838 & 43.1824553298 & 44.7280691623 & -1.07089166152 & 1771.86736607 & 3.24843120946 \\
EGS & 23491 & 10.393 & 1.459 & 4.62 & 0.2 & 11.8 & 0.081 & 0.0194 & 43.6705466956 & 45.3742368546 & 2.02744936838 & 43.4333153298 & 45.0416441623 & -0.757316661519 & 1771.93277611 & 3.24844724153 \\
EGS & 5459 & 10.0233 & 1.462 & 4.62 & 0.2 & 10.77 & 0.03 & 0.0194 & 42.6405466956 & 44.3442368546 & 0.997449368377 & 43.0841453298 & 44.6051816623 & -1.19377916152 & 1772.12622828 & 3.24849465338 \\
EGS & 20819 & 10.6919 & 1.463 & 4.62 & 0.2 & 11.92 & 0.247 & 0.0194 & 43.7905466956 & 45.4942368546 & 2.14744936838 & 43.4739953298 & 45.0924941623 & -0.706466661519 & 1772.18978925 & 3.24851022997 \\
EGS & 14053 & 10.7464 & 1.469 & 5.28 & 0.2 & 11.34 & 0.123 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & 1772.5615235 & 3.24860131796 \\
EGS & 24724 & 10.064 & 1.47 & 4.62 & 0.2 & 11.18 & 0.055 & 0.0194 & 43.0505466956 & 44.7542368546 & 1.40744936838 & 43.2231353298 & 44.7789191623 & -1.02004166152 & 1772.621882 & 3.24861610612 \\
EGS & 23341 & 9.6194 & 1.47 & 5.94 & 0.2 & 11.33 & 0.072 & 0.0194 & 43.2005466956 & 44.9042368546 & 1.55744936838 & 43.2739853298 & 44.8424816623 & -0.956479161519 & 1772.621882 & 3.24861610612 \\
EGS & 10433 & 10.2457 & 1.472 & 4.62 & 0.1 & 11.48 & 0.031 & 0.0031 & 42.5541066595 & 45.0613965617 & 1.71460907546 & 43.0548421576 & 44.568552697 & -1.23040812682 & 1772.7412377 & 3.24864534742 \\
EGS & 3747 & 9.84277 & 1.473 & 4.62 & 0.2 & 11.63 & 0.037 & 0.0194 & 43.5005466956 & 45.2042368546 & 1.85744936838 & 43.3756853298 & 44.9696066623 & -0.829354161519 & 1772.80023662 & 3.24865980101 \\
EGS & 23419 & 9.91833 & 1.473 & 5.28 & 0.2 & 10.86 & 0.036 & 0.0194 & 42.7305466956 & 44.4342368546 & 1.08744936838 & 43.1146553298 & 44.6433191623 & -1.15564166152 & 1772.80023662 & 3.24865980101 \\
EGS & 14001 & 10.4442 & 1.474 & 5.28 & 0.2 & 11.3 & 0.077 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & 1772.85878404 & 3.24867414352 \\
EGS & 13152 & 9.52084 & 1.474 & 5.94 & 0.2 & 11.48 & 0.026 & 0.0194 & 43.3505466956 & 45.0542368546 & 1.70744936838 & 43.3248353298 & 44.9060441623 & -0.892916661519 & 1772.85878404 & 3.24867414352 \\
EGS & 18777 & 10.4058 & 1.475 & 5.94 & 0.1 & 10.62 & 0.027 & 0.0031 & 41.6941066595 & 44.2013965617 & 0.854609075465 & 42.7633021576 & 44.204127697 & -1.59483312682 & 1772.91688083 & 3.24868837517 \\
EGS & 17799 & 11.0114 & 1.48 & 5.28 & 0.2 & 11.45 & 0.215 & 0.0194 & 43.3205466956 & 45.0242368546 & 1.67744936838 & 43.3146653298 & 44.8933316623 & -0.905629161519 & 1773.20063487 & 3.24875787812 \\
EGS & 17179 & 10.0703 & 1.48 & 5.28 & 0.3 & 11.2 & 0.067 & 0.0489 & 43.4720538248 & 44.7609711474 & 1.41418366114 & 43.3660262466 & 44.9575328083 & -0.841428015524 & 1773.20063487 & 3.24875787812 \\
EGS & 11288 & 10.7566 & 1.483 & 5.94 & 0.2 & 11.43 & 0.104 & 0.0194 & 43.3005466956 & 45.0042368546 & 1.65744936838 & 43.3078853298 & 44.8848566623 & -0.914104161519 & 1773.36553377 & 3.24879826348 \\
EGS & 9602 & 10.2084 & 1.484 & 5.28 & 0.2 & 11.36 & 0.103 & 0.0194 & 43.2305466956 & 44.9342368546 & 1.58744936838 & 43.2841553298 & 44.8551941623 & -0.943766661519 & 1773.41961286 & 3.24881150717 \\
EGS & 24421 & 9.215 & 1.484 & 5.28 & 0.2 & 10.92 & 0.029 & 0.0194 & 42.7905466956 & 44.4942368546 & 1.14744936838 & 43.1349953298 & 44.6687441623 & -1.13021666152 & 1773.41961286 & 3.24881150717 \\
EGS & 30572 & 10.4048 & 1.4856 & 3.96 & 0.4 & 11.62 & 0.127 & 0.0916 & 44.1646404394 & 45.1610220912 & 1.81423460501 & 43.6008131089 & 45.2510163862 & -0.547944437611 & 1773.50521994 & 3.24883247106 \\
EGS & 15771 & 8.6228 & 1.486 & 5.28 & 0.2 & 11.24 & 0.032 & 0.0194 & 43.1105466956 & 44.8142368546 & 1.46744936838 & 43.2434753298 & 44.8043441623 & -0.994616661519 & 1773.52644522 & 3.24883766866 \\
EGS & 21219 & 9.54483 & 1.49 & 5.28 & 0.2 & 11.5 & 0.114 & 0.0194 & 43.3705466956 & 45.0742368546 & 1.72744936838 & 43.3316153298 & 44.9145191623 & -0.884441661519 & 1773.73483 & 3.24888869414 \\
EGS & 29642 & 10.1725 & 1.49 & 5.28 & 0.2 & 11.29 & 0.089 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & 1773.73483 & 3.24888869414 \\
EGS & 4539 & 9.9023 & 1.49 & 5.28 & 0.1 & 11.35 & 0.032 & 0.0031 & 42.4241066595 & 44.9313965617 & 1.58460907546 & 43.0107721576 & 44.513465197 & -1.28549562682 & 1773.73483 & 3.24888869414 \\
EGS & 9078 & 10.0733 & 1.49 & 4.62 & 0.2 & 10.93 & 0.045 & 0.0194 & 42.8005466956 & 44.5042368546 & 1.15744936838 & 43.1383853298 & 44.6729816623 & -1.12597916152 & 1773.73483 & 3.24888869414 \\
EGS & 26831 & 10.3186 & 1.491 & 5.28 & 0.2 & 11.45 & 0.099 & 0.0194 & 43.3205466956 & 45.0242368546 & 1.67744936838 & 43.3146653298 & 44.8933316623 & -0.905629161519 & 1773.78583103 & 3.24890118144 \\
EGS & 5817 & 9.72182 & 1.491 & 5.28 & 0.2 & 11.03 & 0.037 & 0.0194 & 42.9005466956 & 44.6042368546 & 1.25744936838 & 43.1722853298 & 44.7153566623 & -1.08360416152 & 1773.78583103 & 3.24890118144 \\
EGS & 16346 & 10.5169 & 1.493 & 5.28 & 0.2 & 11.43 & 0.072 & 0.0194 & 43.3005466956 & 45.0042368546 & 1.65744936838 & 43.3078853298 & 44.8848566623 & -0.914104161519 & 1773.88652469 & 3.24892583462 \\
EGS & 11887 & 10.3363 & 1.493 & 5.28 & 0.2 & 11.27 & 0.071 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & 1773.88652469 & 3.24892583462 \\
EGS & 10998 & 10.0998 & 1.494 & 7.92 & 0.3 & 11.24 & 0.12 & 0.0489 & 43.5120538248 & 44.8009711474 & 1.45418366114 & 43.3795862466 & 44.9744828083 & -0.824478015524 & 1773.93621896 & 3.24893800092 \\
EGS & 17296 & 9.86646 & 1.499 & 4.62 & 0.3 & 11.09 & 0.033 & 0.0489 & 43.3620538248 & 44.6509711474 & 1.30418366114 & 43.3287362466 & 44.9109203083 & -0.888040515524 & 1774.17819738 & 3.24899723796 \\
EGS & 31810 & 10.1533 & 1.5 & 5.28 & 0.3 & 11.08 & 0.063 & 0.0489 & 43.3520538248 & 44.6409711474 & 1.29418366114 & 43.3253462466 & 44.9066828083 & -0.892278015524 & 1774.22530019 & 3.24900876793 \\
EGS & 29437 & 9.97086 & 1.501 & 5.94 & 0.2 & 10.74 & 0.027 & 0.0194 & 42.6105466956 & 44.3142368546 & 0.967449368377 & 43.0739753298 & 44.5924691623 & -1.20649166152 & 1774.27197393 & 3.24902019257 \\
EGS & 27917 & 10.7667 & 1.502 & 9.9 & 0.2 & 11.47 & 0.148 & 0.0194 & 43.3405466956 & 45.0442368546 & 1.69744936838 & 43.3214453298 & 44.9018066623 & -0.897154161519 & 1774.31821941 & 3.24903151208 \\
EGS & 25755 & 10.7406 & 1.502 & 4.62 & 0.1 & 11.12 & 0.067 & 0.0031 & 42.1941066595 & 44.7013965617 & 1.35460907546 & 42.9328021576 & 44.416002697 & -1.38295812682 & 1774.31821941 & 3.24903151208 \\
EGS & 18761 & 9.8709 & 1.505 & 4.62 & 0.2 & 11.23 & 0.059 & 0.0194 & 43.1005466956 & 44.8042368546 & 1.45744936838 & 43.2400853298 & 44.8001066623 & -0.998854161519 & 1774.4543944 & 3.24906484194 \\
EGS & 28814 & 10.1742 & 1.507 & 4.62 & 0.16 & 11.58 & 0.127 & 0.011296 & 43.2156696494 & 45.1578112569 & 1.81102377065 & 43.2791120111 & 44.8488900139 & -0.950070809856 & 1774.54305119 & 3.24908653999 \\
EGS & 7349 & 9.91982 & 1.509 & 5.28 & 0.2 & 11.02 & 0.037 & 0.0194 & 42.8905466956 & 44.5942368546 & 1.24744936838 & 43.1688953298 & 44.7111191623 & -1.08784166152 & 1774.63001424 & 3.24910782245 \\
EGS & 19689 & 9.9799 & 1.509 & 5.94 & 0.2 & 10.79 & 0.032 & 0.0194 & 42.6605466956 & 44.3642368546 & 1.01744936838 & 43.0909253298 & 44.6136566623 & -1.18530416152 & 1774.63001424 & 3.24910782245 \\
EGS & 21505 & 10.0763 & 1.51 & 4.62 & 0.2 & 11.54 & 0.055 & 0.0194 & 43.4105466956 & 45.1142368546 & 1.76744936838 & 43.3451753298 & 44.9314691623 & -0.867491661519 & 1774.6728626 & 3.24911830834 \\
EGS & 4581 & 10.6497 & 1.51 & 5.28 & 0.1 & 11.87 & 0.354 & 0.0031 & 42.9441066595 & 45.4513965617 & 2.10460907546 & 43.1870521576 & 44.733815197 & -1.06514562682 & 1774.6728626 & 3.24911830834 \\
EGS & 30012 & 10.6047 & 1.515 & 3.5 & 0.2 & 11.39 & 0.236 & 0.0194 & 43.2605466956 & 44.9642368546 & 1.61744936838 & 43.2943253298 & 44.8679066623 & -0.931054161519 & 1774.88080455 & 3.24916919251 \\
EGS & 12292 & 9.98 & 1.515 & 5.28 & 0.1 & 11.59 & 0.133 & 0.0031 & 42.6641066595 & 45.1713965617 & 1.82460907546 & 43.0921321576 & 44.615165197 & -1.18379562682 & 1774.88080455 & 3.24916919251 \\
EGS & 11501 & 9.92702 & 1.519 & 5.28 & 0.3 & 11.59 & 0.107 & 0.0489 & 43.8620538248 & 45.1509711474 & 1.80418366114 & 43.4982362466 & 45.1227953083 & -0.676165515524 & 1775.03964563 & 3.2492080575 \\
EGS & 15667 & 10.7548 & 1.52 & 5.28 & 0.2 & 11.71 & 0.201 & 0.0194 & 43.5805466956 & 45.2842368546 & 1.93744936838 & 43.4028053298 & 45.0035066623 & -0.795454161519 & 1775.07831905 & 3.24921751952 \\
EGS & 19611 & 10.3522 & 1.522 & 4.62 & 0.3 & 11.76 & 0.036 & 0.0489 & 44.0320538248 & 45.3209711474 & 1.97418366114 & 43.5558662466 & 45.1948328083 & -0.604128015524 & 1775.15442712 & 3.24923613989 \\
EGS & 9749 & 10.6467 & 1.522 & 5.28 & 0.2 & 11.4 & 0.126 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & 1775.15442712 & 3.24923613989 \\
EGS & 30144 & 10.0374 & 1.524 & 5.94 & 1.0 & 11.79 & 0.444 & 0.625 & 45.168624983 & 44.9467762334 & 1.59998874719 & 43.9411638692 & 45.6764548366 & -0.122505987228 & 1775.22888869 & 3.24925435665 \\
EGS & 19429 & 9.83781 & 1.525 & 4.62 & 0.2 & 11.38 & 0.06 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & 1775.26550398 & 3.24926331417 \\
EGS & 12874 & 10.8667 & 1.5293 & 5.28 & 0.3 & 11.95 & 0.373 & 0.0489 & 44.2220538248 & 45.5109711474 & 2.16418366114 & 43.6202762466 & 45.2753453083 & -0.523615515524 & 1775.41829539 & 3.2493006909 \\
EGS & 22406 & 10.1063 & 1.53 & 5.28 & 0.2 & 11.3 & 0.07 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & 1775.44245631 & 3.24930660099 \\
EGS & 26056 & 10.6669 & 1.5302 & 3.96 & 0.2 & 11.57 & 0.176 & 0.0194 & 43.4405466956 & 45.1442368546 & 1.79744936838 & 43.3553453298 & 44.9441816623 & -0.854779161519 & 1775.44932293 & 3.24930828064 \\
EGS & 18197 & 10.9424 & 1.531 & 5.28 & 0.4 & 11.59 & 0.253 & 0.0916 & 44.1346404394 & 45.1310220912 & 1.78423460501 & 43.5906431089 & 45.2383038862 & -0.560656937611 & 1775.47662733 & 3.24931495955 \\
EGS & 12082 & 10.1835 & 1.532 & 4.62 & 0.2 & 12.0 & 0.337 & 0.0194 & 43.8705466956 & 45.5742368546 & 2.22744936838 & 43.5011153298 & 45.1263941623 & -0.672566661519 & 1775.51039366 & 3.24932321896 \\
EGS & 23259 & 10.2312 & 1.533 & 5.28 & 0.2 & 11.22 & 0.163 & 0.0194 & 43.0905466956 & 44.7942368546 & 1.44744936838 & 43.2366953298 & 44.7958691623 & -1.00309166152 & 1775.54375606 & 3.24933137941 \\
EGS & 12274 & 10.773 & 1.534 & 5.28 & 0.4 & 11.5 & 0.228 & 0.0916 & 44.0446404394 & 45.0410220912 & 1.69423460501 & 43.5601331089 & 45.2001663862 & -0.598794437611 & 1775.57671528 & 3.2493394411 \\
EGS & 11334 & 11.0688 & 1.535 & 5.28 & 0.2 & 11.64 & 0.252 & 0.0194 & 43.5105466956 & 45.2142368546 & 1.86744936838 & 43.3790753298 & 44.9738441623 & -0.825116661519 & 1775.60927209 & 3.24934740421 \\
EGS & 5490 & 10.6219 & 1.538 & 5.28 & 0.3 & 11.76 & 0.325 & 0.0489 & 44.0320538248 & 45.3209711474 & 1.97418366114 & 43.5558662466 & 45.1948328083 & -0.604128015524 & 1775.70453563 & 3.249370704 \\
EGS & 22059 & 10.7734 & 1.54 & 4.62 & 0.3 & 11.45 & 0.116 & 0.0489 & 43.7220538248 & 45.0109711474 & 1.66418366114 & 43.4507762466 & 45.0634703083 & -0.735490515524 & 1775.76604646 & 3.2493857478 \\
EGS & 11695 & 9.87034 & 1.541 & 3.96 & 0.3 & 11.94 & 0.026 & 0.0489 & 44.2120538248 & 45.5009711474 & 2.15418366114 & 43.6168862466 & 45.2711078083 & -0.527853015524 & 1775.79620468 & 3.24939312346 \\
EGS & 15327 & 11.3843 & 1.543 & 4.62 & 0.2 & 11.67 & 0.234 & 0.0194 & 43.5405466956 & 45.2442368546 & 1.89744936838 & 43.3892453298 & 44.9865566623 & -0.812404161519 & 1775.85533046 & 3.24940758321 \\
EGS & 11582 & 9.94817 & 1.543 & 6.6 & 0.3 & 10.86 & 0.034 & 0.0489 & 43.1320538248 & 44.4209711474 & 1.07418366114 & 43.2507662466 & 44.8134578083 & -0.985503015524 & 1775.85533046 & 3.24940758321 \\
EGS & 14004 & 10.4196 & 1.544 & 5.28 & 0.3 & 11.26 & 0.075 & 0.0489 & 43.5320538248 & 44.8209711474 & 1.47418366114 & 43.3863662466 & 44.9829578083 & -0.816003015524 & 1775.88429952 & 3.24941466768 \\
EGS & 10304 & 10.362 & 1.548 & 5.94 & 0.3 & 11.23 & 0.08 & 0.0489 & 43.5020538248 & 44.7909711474 & 1.44418366114 & 43.3761962466 & 44.9702453083 & -0.828715515524 & 1775.99623427 & 3.24944204059 \\
EGS & 2855 & 10.2812 & 1.55 & 3.96 & 0.2 & 11.98 & 0.158 & 0.0194 & 43.8505466956 & 45.5542368546 & 2.20744936838 & 43.4943353298 & 45.1179191623 & -0.681041661519 & 1776.04984713 & 3.24945515065 \\
EGS & 30080 & 10.2654 & 1.5503 & 5.28 & 0.3 & 11.05 & 0.059 & 0.0489 & 43.3220538248 & 44.6109711474 & 1.26418366114 & 43.3151762466 & 44.8939703083 & -0.904990515524 & 1776.05775421 & 3.24945708415 \\
EGS & 17101 & 10.2996 & 1.551 & 5.28 & 0.3 & 11.37 & 0.066 & 0.0489 & 43.6420538248 & 44.9309711474 & 1.58418366114 & 43.4236562466 & 45.0295703083 & -0.769390515524 & 1776.07606752 & 3.24946156223 \\
EGS & 9940 & 10.6082 & 1.552 & 4.62 & 0.2 & 11.27 & 0.231 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & 1776.1018982 & 3.24946787842 \\
EGS & 31281 & 10.4284 & 1.554 & 5.28 & 0.2 & 11.37 & 0.104 & 0.0194 & 43.2405466956 & 44.9442368546 & 1.59744936838 & 43.2875453298 & 44.8594316623 & -0.939529161519 & 1776.15239336 & 3.24948022538 \\
EGS & 30278 & 10.308 & 1.555 & 5.28 & 0.1 & 11.01 & 0.041 & 0.0031 & 42.0841066595 & 44.5913965617 & 1.24460907546 & 42.8955121576 & 44.369390197 & -1.42957062682 & 1776.1770593 & 3.24948625651 \\
EGS & 20982 & 10.4181 & 1.556 & 4.62 & 0.2 & 11.56 & 0.076 & 0.0194 & 43.4305466956 & 45.1342368546 & 1.78744936838 & 43.3519553298 & 44.9399441623 & -0.859016661519 & 1776.20133846 & 3.24949219299 \\
EGS & 11277 & 10.2172 & 1.558 & 3.96 & 0.3 & 11.33 & 0.079 & 0.0489 & 43.6020538248 & 44.8909711474 & 1.54418366114 & 43.4100962466 & 45.0126203083 & -0.786340515524 & 1776.24873935 & 3.24950378271 \\
EGS & 31454 & 10.276 & 1.5589 & 4.62 & 0.2 & 11.51 & 0.122 & 0.0194 & 43.3805466956 & 45.0842368546 & 1.73744936838 & 43.3350053298 & 44.9187566623 & -0.880204161519 & 1776.2695675 & 3.24950887518 \\
EGS & 9064 & 10.4403 & 1.559 & 4.62 & 0.2 & 11.38 & 0.116 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & 1776.27186253 & 3.24950943631 \\
EGS & 642 & 10.1416 & 1.56 & 5.28 & 0.2 & 11.2 & 0.058 & 0.0194 & 43.0705466956 & 44.7742368546 & 1.42744936838 & 43.2299153298 & 44.7873941623 & -1.01156666152 & 1776.29460183 & 3.24951499598 \\
EGS & 14240 & 10.3634 & 1.564 & 5.28 & 0.2 & 11.44 & 0.092 & 0.0194 & 43.3105466956 & 45.0142368546 & 1.66744936838 & 43.3112753298 & 44.8890941623 & -0.909866661519 & 1776.38173474 & 3.24953629899 \\
EGS & 14500 & 10.1571 & 1.5645 & 5.28 & 0.2 & 11.47 & 0.062 & 0.0194 & 43.3405466956 & 45.0442368546 & 1.69744936838 & 43.3214453298 & 44.9018066623 & -0.897154161519 & 1776.39219761 & 3.24953885697 \\
EGS & 22648 & 10.4276 & 1.565 & 5.28 & 0.2 & 11.63 & 0.162 & 0.0194 & 43.5005466956 & 45.2042368546 & 1.85744936838 & 43.3756853298 & 44.9696066623 & -0.829354161519 & 1776.40256549 & 3.24954139171 \\
EGS & 5224 & 9.91425 & 1.565 & 5.28 & 0.2 & 11.34 & 0.049 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & 1776.40256549 & 3.24954139171 \\
EGS & 5931 & 9.7096 & 1.5671 & 4.62 & 0.2 & 11.04 & 0.039 & 0.0194 & 42.9105466956 & 44.6142368546 & 1.26744936838 & 43.1756753298 & 44.7195941623 & -1.07936666152 & 1776.44507547 & 3.24955178442 \\
EGS & 10804 & 10.3964 & 1.568 & 5.28 & 0.2 & 11.7 & 0.115 & 0.0194 & 43.5705466956 & 45.2742368546 & 1.92744936838 & 43.3994153298 & 44.9992691623 & -0.799691661519 & 1776.46278328 & 3.24955611349 \\
EGS & 1593 & 9.86643 & 1.569 & 4.62 & 0.2 & 11.15 & 0.037 & 0.0194 & 43.0205466956 & 44.7242368546 & 1.37744936838 & 43.2129653298 & 44.7662066623 & -1.03275416152 & 1776.4821001 & 3.24956083588 \\
EGS & 18986 & 10.3156 & 1.569 & 5.28 & 0.3 & 11.45 & 0.092 & 0.0489 & 43.7220538248 & 45.0109711474 & 1.66418366114 & 43.4507762466 & 45.0634703083 & -0.735490515524 & 1776.4821001 & 3.24956083588 \\
EGS & 29550 & 10.3384 & 1.57 & 5.28 & 0.2 & 11.49 & 0.117 & 0.0194 & 43.3605466956 & 45.0642368546 & 1.71744936838 & 43.3282253298 & 44.9102816623 & -0.888679161519 & 1776.50104022 & 3.24956546612 \\
EGS & 10850 & 9.82468 & 1.572 & 4.62 & 0.2 & 11.02 & 0.038 & 0.0194 & 42.8905466956 & 44.5942368546 & 1.24744936838 & 43.1688953298 & 44.7111191623 & -1.08784166152 & 1776.53779319 & 3.24957445089 \\
EGS & 15735 & 10.2803 & 1.5722 & 5.28 & 0.2 & 10.94 & 0.045 & 0.0194 & 42.8105466956 & 44.5142368546 & 1.16744936838 & 43.1417753298 & 44.6772191623 & -1.12174166152 & 1776.54138599 & 3.24957532919 \\
EGS & 28744 & 9.5827 & 1.5728 & 5.28 & 0.2 & 10.78 & 0.029 & 0.0194 & 42.6505466956 & 44.3542368546 & 1.00744936838 & 43.0875353298 & 44.6094191623 & -1.18954166152 & 1776.55207454 & 3.24957794211 \\
EGS & 959 & 10.6315 & 1.573 & 5.28 & 0.2 & 11.68 & 0.229 & 0.0194 & 43.5505466956 & 45.2542368546 & 1.90744936838 & 43.3926353298 & 44.9907941623 & -0.808166661519 & 1776.55560746 & 3.24957880577 \\
EGS & 15381 & 10.0953 & 1.575 & 4.62 & 0.2 & 10.87 & 0.039 & 0.0194 & 42.7405466956 & 44.4442368546 & 1.09744936838 & 43.1180453298 & 44.6475566623 & -1.15140416152 & 1776.5901151 & 3.24958724138 \\
EGS & 20741 & 10.125 & 1.575 & 5.28 & 0.2 & 11.7 & 0.066 & 0.0194 & 43.5705466956 & 45.2742368546 & 1.92744936838 & 43.3994153298 & 44.9992691623 & -0.799691661519 & 1776.5901151 & 3.24958724138 \\
EGS & 14511 & 10.6215 & 1.575 & 3.5 & 0.4 & 11.5 & 0.147 & 0.0916 & 44.0446404394 & 45.0410220912 & 1.69423460501 & 43.5601331089 & 45.2001663862 & -0.598794437611 & 1776.5901151 & 3.24958724138 \\
EGS & 28948 & 9.92849 & 1.5752 & 5.28 & 0.2 & 10.74 & 0.028 & 0.0194 & 42.6105466956 & 44.3142368546 & 0.967449368377 & 43.0739753298 & 44.5924691623 & -1.20649166152 & 1776.59348383 & 3.24958806487 \\
EGS & 12462 & 10.4575 & 1.5765 & 5.28 & 0.2 & 11.71 & 0.151 & 0.0194 & 43.5805466956 & 45.2842368546 & 1.93744936838 & 43.4028053298 & 45.0035066623 & -0.795454161519 & 1776.61501781 & 3.2495933289 \\
