field	ID	fagn_mir  lir	s24(mJy)
COS  20395   0.20  10.79  0.023
COS  20401   0.30   9.79  0.023
COS  20411   1.00  10.12  0.023
COS  20417   0.40   9.57  0.023
COS  20428   0.10   9.99  0.023
COS  20431   0.00  10.73  0.023
COS  20435   0.00  11.47  0.421
COS  20437   0.20  10.79  0.023
COS   2044   0.60  10.91  0.037
COS  20440   0.10  10.67  0.212
COS  20442   0.30   9.76  0.023
COS  20443   0.40  10.12  0.023
COS  20446   0.20  10.73  0.023
COS   2045   0.90  10.47  0.023
COS  20451   0.40   9.75  0.023
COS  20457   0.90  10.57  0.023
COS  20458   0.10   8.85  0.023
COS  20459   0.30  10.57  0.154
COS   2046   0.20  10.12  0.023
COS  20460   0.00   9.99  0.023
COS  20465   0.80   9.40  0.023
COS  20466   0.40  10.87  0.023
COS  20473   0.20  10.51  0.023
COS  20480   0.30   9.83  0.023
COS  20484   0.30   8.78  0.023
COS   2049   0.30  10.55  0.023
COS  20496   1.00  10.31  0.023
COS    205   0.20   9.24  0.023
COS  20501   0.90  11.34  0.023
COS  20506   0.20  10.68  0.023
COS  20509   0.90  10.46  0.023
COS  20516   0.20  10.08  0.023
COS  20527   0.20  10.52  0.023
COS  20535   0.70   9.08  0.023
COS  20539   1.00   9.63  0.023
COS  20548   1.00   9.70  0.023
COS   2055   0.20  10.07  0.023
COS  20558   0.20  10.83  0.023
COS  20559   0.90  10.49  0.023
COS  20561   0.90  10.33  0.023
COS  20565   0.60  10.73  0.023
COS  20566   0.20  10.88  0.023
COS   2057   0.20  11.05  0.023
COS  20575   0.60   9.63  0.023
COS  20588   0.20   9.95  0.023
COS  20599   0.20  10.78  0.023
COS   2060   0.20  10.51  0.023
COS  20606   0.10  10.89  0.135
COS  20619   0.30  11.13  1.312
COS  20620   0.00  11.35  0.507
COS  20624   0.50   9.34  0.023
COS  20625   0.15   9.56  0.023
COS  20627   0.20  10.79  0.023
COS   2064   0.30   9.72  0.023
COS  20653   0.20  10.71  0.023
COS  20655   0.50   9.80  0.023
COS   2066   0.00  10.19  0.023
COS  20660   0.50   9.29  0.136
COS  20669   0.90  10.34  0.023
COS   2067   0.00  11.19  0.106
COS  20671   0.50   8.33  0.121
COS  20672   0.20  10.82  0.023
COS  20673   0.60   9.78  0.023
COS   2068   0.20  10.65  0.023
COS  20680   0.30  10.84  0.269
COS  20684   0.20  10.11  0.023
COS  20685   0.70   9.73  0.023
COS  20689   0.20  10.48  0.023
COS  20691   0.50  11.34  0.276
COS  20692   0.50   9.78  0.023
COS  20706   0.90  10.43  0.023
COS  20708   0.30   9.90  0.023
COS  20715   0.80  10.67  0.023
COS  20717   0.20  10.58  0.023
COS  20722   0.30  10.54  0.023
COS  20725   0.30   9.80  0.023
COS  20726   0.90  10.38  0.023
COS  20731   0.20  10.15  0.023
COS  20732   1.00  10.14  0.023
COS  20738   0.10  10.08  0.023
COS  20739   0.20  10.88  0.023
COS  20745   0.30  10.06  0.023
COS  20753   0.40  11.02  0.059
COS  20763   0.20  10.16  0.023
COS  20769   0.20  10.78  0.023
COS   2077   1.00  10.62  0.023
COS  20770   0.20  10.65  0.023
COS  20771   0.20  11.31  0.104
COS  20773   0.47  10.72  0.023
COS  20776   0.70   8.80  0.023
COS  20781   0.30  10.21  0.023
COS   2079   0.60   9.41  0.023
COS  20792   0.30   9.97  0.086
COS  20794   0.00  10.32  0.023
COS  20796   0.80   9.70  0.023
COS  20797   0.20  10.50  0.023
COS   2080   0.20  10.50  0.069
COS  20802   0.20  10.85  0.023
COS  20804   0.30  10.64  0.023
COS  20807   0.80   9.63  0.023
COS  20815   0.80   9.66  0.023
COS  20816   0.10  11.21  0.363
COS  20820   0.90  10.46  0.023
COS  20821   0.20  10.81  0.023
COS  20825   0.00  10.11  0.050
COS   2083   0.60   9.97  0.023
COS  20830   0.20  10.15  0.023
COS  20835   0.40   9.86  0.023
COS  20840   0.10  10.09  0.023
COS  20842   0.30   9.20  0.023
COS  20844   0.40   9.98  0.023
COS   2085   0.00  10.82  0.152
COS  20852   0.30  11.28  0.204
COS  20858   0.30  10.41  0.023
COS  20859   0.40  11.52  0.023
COS  20866   0.00  10.63  0.023
COS  20879   0.50   9.85  0.023
COS  20880   0.20  10.11  0.023
COS  20885   0.20  10.77  0.023
COS  20887   1.00  10.85  0.023
COS  20894   0.70  11.09  1.629
COS  20896   1.00   9.61  0.023
COS  20898   0.10   9.87  0.023
COS  20903   0.20  10.24  0.023
COS  20905   0.90  10.34  0.023
COS  20911   0.20  10.07  0.023
COS  20912   0.20  10.64  0.023
COS  20914   0.30  10.23  0.023
COS  20918   0.90  10.47  0.023
COS  20919   0.20  10.69  0.023
COS   2092   0.80  10.25  0.023
COS  20926   0.40  10.82  0.023
COS  20927   0.30   9.31  0.023
COS   2093   0.10  10.56  0.023
COS  20931   0.20  10.57  0.505
COS  20934   0.20  10.13  0.023
COS  20937   0.30  10.33  0.023
COS   2094   1.00   9.69  0.023
COS  20943   0.80  10.40  0.023
COS  20944   0.50  10.08  0.023
COS  20950   0.30   9.98  0.023
COS  20952   0.30  10.48  0.023
COS  20960   0.22  10.52  0.023
COS  20964   0.80  10.34  0.023
COS  20967   0.80  10.44  0.023
COS  20968   0.90  10.37  0.023
COS  20969   0.20  10.62  0.023
COS  20975   0.60   8.82  0.023
COS  20980   1.00  10.73  0.023
COS  20985   0.90  10.39  0.023
COS  20986   0.60  10.58  0.023
COS   2099   0.90  10.48  0.023
COS  20993   1.00   9.74  0.023
COS  20994   0.70   9.97  0.023
COS    210   0.50  10.49  0.023
COS  21005   0.00   8.63  0.080
COS  21010   0.40  10.78  0.023
COS  21012   0.20  10.40  0.023
COS  21015   0.10  10.68  0.023
COS  21018   0.20  10.86  0.023
COS  21020   0.02   9.90  0.023
COS  21025   0.10  11.68  0.225
COS  21027   0.00  11.34  0.393
COS  21029   0.20  10.82  0.023
COS   2103   0.30  11.87  0.236
COS  21035   0.20  10.62  0.023
COS  21037   0.20  10.29  0.023
COS   2104   0.00   9.89  0.023
COS  21049   0.20  10.29  0.023
COS  21061   0.90  10.47  0.023
COS  21063   0.20  10.55  0.023
COS  21069   0.20   9.97  0.023
COS  21081   0.60  10.69  0.023
COS  21083   1.00   9.60  0.023
COS  21086   0.60  10.77  0.023
COS  21087   0.20  10.09  0.023
COS  21088   0.80  10.41  0.023
COS  21090   0.90  10.60  0.023
COS  21093   1.00   9.59  0.023
COS  21095   0.20  10.81  0.023
COS  21096   0.80   8.74  0.023
COS  21097   0.20  10.82  0.023
COS  21098   0.90  10.49  0.023
COS   2110   0.10  10.16  0.023
COS  21103   0.70   8.99  0.023
COS  21104   0.10  10.06  0.051
COS  21107   0.90  10.41  0.023
COS  21120   0.60   9.98  0.023
COS  21121   0.80  10.31  0.023
COS  21134   0.20  10.81  0.023
COS  21141   0.05  10.68  0.060
COS  21156   0.20  10.74  0.023
COS  21159   0.30  10.81  0.139
COS  21162   0.20  10.82  0.023
COS   2117   0.70   9.67  0.023
COS  21170   0.20  10.85  0.023
COS  21172   0.30  10.58  0.023
COS  21175   0.10  10.52  0.023
COS  21180   0.05  10.97  0.129
COS  21184   0.30   9.15  0.023
COS  21190   0.00  10.15  0.023
COS  21196   0.90  10.41  0.023
COS  21198   0.20  10.88  0.023
COS  21203   0.20  10.11  0.023
COS  21206   1.00  10.73  0.075
COS  21211   0.30   9.73  0.023
COS  21222   0.30  10.32  0.023
COS  21229   0.20  10.81  0.023
COS  21237   0.20  10.63  0.023
COS  21246   0.40   9.82  0.023
COS  21247   0.10  10.63  0.023
COS  21248   0.10  10.49  0.079
COS  21249   0.20  10.80  0.023
COS  21251   0.40  10.02  0.023
COS  21255   0.20   9.97  0.023
COS  21257   0.90  10.31  0.023
COS  21259   0.40   9.88  0.023
COS  21269   0.10  10.43  0.023
COS   2127   0.68   8.47  0.023
COS  21271   0.20  10.49  0.023
COS  21272   0.20  10.81  0.023
COS  21274   0.30   9.06  0.023
COS  21280   0.20   9.96  0.023
COS  21283   0.80  10.60  0.023
COS  21285   0.00  10.10  0.023
COS  21286   0.90  10.56  0.023
COS   2129   0.30  10.25  0.023
COS  21290   1.00   9.69  0.023
COS  21297   0.10  10.45  0.023
COS  21307   0.00  10.50  0.055
COS   2131   0.20  10.82  0.023
COS  21310   0.50  10.40  0.023
COS  21315   0.10  10.40  0.023
COS  21317   0.20  10.55  0.061
COS  21319   0.20  10.50  0.023
COS   2132   0.10  10.46  0.023
COS  21326   0.00  10.77  0.143
COS   2133   0.60   9.75  0.023
COS  21334   0.20  10.83  0.023
COS  21336   0.20  10.81  0.023
COS  21343   0.00  10.30  0.023
COS  21345   0.40  10.24  0.023
COS  21349   0.90  10.50  0.023
COS  21352   0.10   9.41  0.056
COS  21365   0.20  10.07  0.023
COS  21366   0.20  10.16  0.023
COS  21367   0.20   9.69  0.115
COS  21368   0.40  10.39  0.023
COS  21376   0.70  10.99  0.218
COS  21377   0.30  10.18  0.023
COS   2138   0.20  10.69  0.023
COS  21388   0.70  10.13  0.023
COS  21393   0.40   9.56  0.023
COS  21395   0.20  10.76  0.023
COS  21397   0.40  10.04  0.023
COS    214   0.20  11.18  0.087
COS  21408   0.50   9.85  0.023
COS  21416   0.90  10.89  0.023
COS  21419   0.66   8.35  0.023
COS  21420   0.60   9.76  0.023
COS  21429   0.33  10.66  0.023
COS  21436   0.30  11.05  0.193
COS  21438   0.20  11.24  0.078
COS  21439   0.30  10.70  0.023
COS   2144   0.10  11.09  0.077
COS  21440   1.00  10.03  0.023
COS  21444   0.20  10.82  0.023
COS  21447   0.35  10.81  0.023
COS   2145   0.10  10.38  0.023
COS  21452   0.50   9.66  0.023
COS  21458   0.10  10.37  0.023
COS  21464   0.30   9.83  0.023
COS  21481   0.40  10.31  0.023
COS  21490   0.30  10.23  0.023
COS  21496   0.10  10.24  0.023
COS  21500   0.10  10.63  0.023
COS  21501   0.20  10.80  0.023
COS  21502   0.20  10.31  0.023
COS  21503   0.10  10.22  0.023
COS  21504   0.30  11.41  0.118
COS  21506   0.10   9.95  0.023
COS  21508   0.10  11.14  0.135
COS  21520   0.20  10.52  0.023
COS  21521   0.20  10.26  0.023
COS  21540   0.70   8.73  0.023
COS  21545   0.20   9.96  0.084
COS   2155   1.00  10.16  0.023
COS  21552   0.50   9.78  0.023
COS  21559   0.00   9.23  0.023
COS  21566   0.20  10.85  0.023
COS  21581   0.70  10.36  0.023
COS  21583   0.60  10.88  0.023
COS  21586   0.10  10.19  0.023
COS  21593   0.90  10.39  0.023
COS  21603   0.50   9.89  0.023
COS  21609   0.20  10.28  0.023
COS  21618   0.20  10.82  0.023
COS  21622   0.30  10.78  0.023
COS  21626   0.30  10.62  0.023
COS  21627   0.30  10.97  0.023
COS  21641   0.10  10.37  0.023
COS  21647   0.20  10.49  0.023
COS  21652   0.40   9.78  0.023
COS  21655   0.00  10.93  0.215
COS  21661   0.10  10.38  0.023
COS  21667   0.10  10.32  0.023
COS  21670   0.60   9.82  0.023
COS  21671   0.20  10.70  0.091
COS  21675   0.20  10.11  0.023
COS  21676   0.90  10.37  0.023
COS  21679   0.10   9.20  0.023
COS  21680   0.20  10.85  0.023
COS  21684   0.40  10.72  0.023
COS  21685   0.20  10.61  0.023
COS  21694   0.10  10.07  0.023
COS  21698   0.90  10.38  0.023
COS  21699   0.20  11.38  0.099
COS   2170   0.20   9.29  0.023
COS  21700   0.10   9.94  0.023
COS  21701   0.10  10.36  0.023
COS  21702   1.00  10.12  0.023
COS  21706   0.10  10.80  0.062
COS  21711   0.90  10.51  0.023
COS   2172   0.30  10.36  0.023
COS  21733   0.20  10.43  0.023
COS  21736   0.50  11.11  0.138
COS  21745   0.60  10.71  0.023
COS  21750   0.10  11.26  0.062
COS  21751   1.00  10.57  0.023
COS  21756   0.70   9.91  0.023
COS  21760   0.30  10.69  0.023
COS  21764   0.90  10.23  0.023
COS  21767   0.30  10.69  0.023
COS  21769   0.20  10.77  0.023
COS  21774   0.10  10.79  0.062
COS   2178   0.40   9.43  0.023
COS  21786   0.90  10.52  0.023
COS  21790   0.00  10.33  0.273
COS  21791   0.40  10.03  0.023
COS  21793   0.00   9.75  0.023
COS  21797   0.70   9.72  0.023
COS  21798   0.90  10.40  0.023
COS   2180   0.20  10.85  0.023
COS  21802   0.20  10.88  0.047
COS  21808   0.30  10.77  0.023
COS  21810   0.40  10.58  0.023
COS  21814   0.02   9.88  0.023
COS   2182   0.30  10.28  0.023
COS   2183   1.00  10.16  0.023
COS  21831   0.60  10.42  0.023
COS  21832   0.90  10.54  0.023
COS  21835   0.40   9.99  0.023
COS  21840   0.50  10.62  0.109
COS  21841   0.50   9.94  0.023
COS  21847   0.20  10.10  0.023
COS  21851   0.90  10.32  0.023
COS  21852   0.40  10.71  0.023
COS  21853   0.90  10.38  0.023
COS  21854   0.10  10.43  0.023
COS  21856   1.00  10.46  0.023
COS  21860   0.70  12.30  0.991
COS  21861   0.90  10.37  0.023
COS  21864   0.30  10.18  0.023
COS  21875   0.30  11.64  0.802
COS  21879   0.30   9.98  0.073
COS   2188   0.90   9.65  0.023
COS  21883   0.50   9.82  0.023
COS  21889   0.10  10.02  0.023
COS  21897   1.00   9.54  0.023
COS  21902   0.20  11.32  0.108
COS  21908   0.50   9.84  0.023
COS  21911   0.90  10.34  0.023
COS  21914   0.70   9.46  0.023
COS  21916   0.10  10.69  0.023
COS  21921   0.50  10.19  0.023
COS  21925   0.30   9.92  0.023
COS  21929   0.10   8.93  0.023
COS  21932   0.30  10.73  0.023
COS  21935   0.60   9.63  0.023
COS  21940   0.50   8.95  0.023
COS  21941   0.28  10.24  0.023
COS  21943   0.30  10.70  0.023
COS  21945   1.00   9.99  0.023
COS  21950   0.20  10.84  0.023
COS  21955   0.20  10.81  0.023
COS  21957   0.50   9.85  0.023
COS  21964   0.16  10.77  0.023
COS  21970   0.70   8.88  0.023
COS  21977   0.90  10.39  0.023
COS  21978   0.20  10.80  0.023
COS  21980   0.20  10.37  0.023
COS  21981   0.80   9.70  0.023
COS  21983   0.40  10.32  0.023
COS  21985   0.80  10.45  0.023
COS  21986   0.10   9.32  0.023
COS  21987   0.20  10.58  0.023
COS  21990   0.00   9.93  0.023
COS  21999   0.20  10.68  0.023
COS     22   0.60  10.66  0.023
COS  22005   0.20  10.49  0.023
COS  22011   0.80   9.75  0.023
COS  22024   0.40   9.54  0.023
COS  22029   0.50  10.17  0.023
COS  22036   0.32   8.85  0.023
COS  22037   1.00   9.68  0.023
COS  22039   0.20  10.28  0.023
COS  22042   0.40  10.66  0.023
COS  22046   0.20  11.00  0.055
COS  22048   0.60  11.65  0.023
COS  22052   0.00   9.63  0.023
COS  22057   0.10  10.64  0.023
COS  22061   0.20  10.82  0.023
COS  22067   0.30  10.60  0.070
COS  22079   0.20  11.15  0.079
COS  22082   0.00  10.63  0.157
COS  22085   1.00  10.48  0.023
COS  22088   0.90  10.58  0.023
COS  22091   0.50   9.43  0.023
COS  22094   0.10  10.24  0.023
COS  22097   0.20  10.58  0.419
COS  22101   0.20  10.20  0.023
COS  22115   0.47  10.67  0.023
COS  22120   0.10  10.69  0.079
COS  22126   0.20  10.09  0.023
COS  22127   0.10  11.04  0.123
COS  22137   0.30   9.61  0.023
COS   2215   0.90  10.48  0.023
COS  22151   0.90  10.52  0.023
COS  22155   0.70  10.01  0.023
COS  22160   0.50   9.31  0.023
COS   2217   0.20  10.05  0.023
COS  22173   0.30  10.68  0.023
COS  22183   0.05   9.94  0.023
COS  22184   0.05  10.31  0.023
COS  22205   0.30  10.13  0.200
COS  22207   0.20  10.64  0.023
COS  22209   0.30  10.54  0.023
COS   2221   0.64   8.81  0.023
COS  22210   0.46   9.06  0.023
COS  22215   0.50   9.92  0.023
COS  22216   0.30  10.60  0.023
COS  22218   0.20  10.68  0.023
COS  22220   0.20  10.14  0.023
COS  22222   0.20   9.94  0.023
COS  22226   0.70  10.86  0.096
COS  22227   0.63  10.67  0.023
COS  22234   0.20  11.14  0.069
COS   2224   0.90  10.43  0.023
COS  22241   0.20  10.65  0.023
COS  22242   0.10  11.74  0.245
COS  22243   0.40  10.84  0.023
COS  22248   0.08   9.87  0.023
COS  22258   0.20  10.83  0.023
COS   2226   0.20  10.14  0.023
COS  22263   0.20  10.61  0.023
COS   2227   1.00   9.75  0.119
COS  22270   0.00  10.10  0.023
COS   2228   0.50   9.55  0.023
COS  22283   0.40   9.76  0.059
COS  22285   0.20  10.81  0.023
COS  22288   0.90  11.33  0.023
COS  22293   0.90  10.48  0.023
COS  22302   0.10  10.84  0.064
COS  22305   1.00  10.19  0.023
COS  22306   0.90  10.49  0.023
COS  22308   0.10  10.25  0.070
COS  22317   0.20  10.87  0.023
COS  22324   0.10   9.76  0.023
COS  22334   0.90  10.45  0.023
COS  22336   0.30  11.95  0.368
COS  22337   0.90  10.39  0.023
COS  22340   0.10  10.61  0.023
COS  22341   0.80   9.68  0.023
COS  22345   0.40   9.43  0.023
COS   2235   0.20  10.81  0.023
COS  22360   0.20  10.64  0.023
COS  22365   0.40  11.57  0.592
COS  22367   0.10  11.16  0.215
COS  22378   0.20  10.88  0.071
COS   2238   0.05  11.15  0.271
COS  22389   0.40  10.00  0.023
COS  22391   0.10  10.78  0.023
COS  22395   0.20  11.20  0.070
COS  22399   0.00  10.30  0.116
COS  22406   0.30   9.18  0.023
COS  22411   0.50  10.63  0.884
COS  22414   0.30  10.23  0.055
COS  22419   0.60  10.86  0.023
COS  22420   0.20  10.78  0.023
COS  22421   0.30  10.26  0.023
COS  22422   0.30   9.91  0.023
COS  22430   0.50   9.09  0.023
COS  22431   0.90  10.47  0.023
COS  22432   0.30   9.92  0.023
COS  22433   0.20  10.82  0.023
COS  22438   0.90  10.51  0.023
COS  22460   0.50  10.49  0.038
COS  22467   0.90  11.57  0.112
COS  22471   0.50   9.62  0.023
COS  22474   0.10  10.63  0.023
COS  22480   0.80   9.55  0.023
COS  22482   0.40   9.09  0.023
COS  22494   0.90  10.43  0.023
COS  22502   0.60   9.78  0.023
COS  22508   0.90  10.52  0.023
COS  22509   0.40   9.75  0.023
COS  22510   0.02   9.90  0.023
COS  22515   0.40  11.38  0.200
COS  22516   0.20  10.72  0.023
COS  22518   1.00  10.06  0.023
COS  22524   0.40  10.43  0.023
COS  22526   0.90  10.40  0.023
COS  22528   0.10  10.34  0.023
COS  22529   0.26   9.82  0.146
COS   2253   0.30  11.15  0.201
COS  22530   0.70   9.53  0.023
COS  22532   1.00  11.92  0.023
COS  22541   0.30  10.36  0.023
COS  22549   0.20  10.67  0.023
COS   2255   0.20  10.83  0.023
COS  22556   0.08   9.88  0.023
COS  22566   0.20  10.13  0.023
COS  22567   0.60  10.64  0.023
COS  22568   0.50  10.47  0.023
COS  22570   0.60   9.40  0.023
COS  22576   0.30  11.81  0.140
COS  22578   0.90  10.96  0.079
COS  22581   0.20  10.83  0.023
COS  22594   0.80  10.96  0.072
COS  22599   0.30  10.80  0.136
COS  22602   0.30  10.59  0.023
COS  22603   0.20  11.70  0.043
COS   2261   0.40   8.51  0.023
COS  22611   0.42   9.85  0.023
COS  22615   0.80  10.49  0.023
COS  22623   0.40   9.68  0.023
COS  22635   0.80  10.41  0.023
COS  22636   0.30  11.44  0.117
COS   2264   0.60   8.97  0.023
COS  22641   0.90  10.38  0.023
COS  22645   0.50   9.94  0.023
COS  22647   0.30  10.73  0.023
COS  22649   0.00  10.78  0.094
COS   2265   0.06  10.42  0.023
COS  22650   0.20  10.69  0.023
COS  22652   1.00  10.03  0.023
COS  22653   0.30  10.64  0.023
COS  22657   0.20  10.16  0.023
COS   2266   0.90  10.53  0.023
COS  22661   0.50  10.17  0.023
COS  22663   0.30  11.39  0.087
COS  22665   0.30  10.93  0.179
COS  22672   0.30   9.82  0.023
COS  22680   0.00  10.83  0.063
COS  22684   0.90  11.43  0.308
COS  22687   0.30   9.79  0.023
COS  22693   0.90  10.51  0.023
COS  22694   1.00  10.13  0.023
COS   2270   0.30  11.75  0.023
COS  22700   0.30   9.41  0.023
COS  22703   0.00  10.55  0.100
COS  22704   0.90  10.39  0.023
COS  22705   0.20  10.55  0.023
COS  22709   0.30  11.34  0.575
COS  22710   0.20  10.47  0.023
COS  22713   0.00  10.11  0.023
COS  22716   0.90  10.37  0.023
COS  22720   0.30  10.62  0.023
COS  22721   0.60   9.78  0.023
COS  22723   0.80  10.53  0.023
COS  22732   0.10  10.13  0.023
COS  22734   0.30  10.34  0.023
COS   2274   0.50  10.43  0.023
COS  22753   0.30   9.90  0.023
COS  22754   0.30  10.76  0.125
COS  22761   0.00  10.53  0.088
COS  22763   0.20  10.81  0.023
COS  22765   0.20  10.77  0.023
COS  22769   0.10  10.42  0.023
COS  22774   0.40  10.28  0.023
COS  22777   0.90  10.48  0.023
COS   2278   0.70   9.85  0.023
COS  22780   0.80   9.21  0.023
COS  22784   0.50  10.13  0.023
COS   2279   0.90  10.50  0.023
COS  22798   0.20   9.87  0.023
COS  22800   0.80  10.47  0.023
COS  22801   0.20  11.32  0.077
COS  22809   0.70   9.59  0.023
COS  22811   0.00  10.78  0.325
COS  22825   0.30   9.13  0.023
COS  22826   0.60   9.91  0.023
COS   2283   0.40  11.56  0.248
COS  22830   0.30  10.59  0.023
COS  22833   0.30  10.32  0.023
COS  22834   0.20  10.17  0.023
COS  22840   0.08   9.90  0.023
COS  22842   0.20   9.72  0.023
COS  22845   0.10   9.96  0.023
COS   2285   0.10  10.12  0.023
COS  22850   0.70   9.86  0.023
COS  22859   0.30  11.10  0.023
COS  22866   0.20  11.71  0.023
COS  22869   0.80   9.00  0.023
COS  22870   1.00  11.22  0.023
COS  22871   0.20  10.88  0.023
COS  22874   0.10   9.99  0.023
COS  22878   0.00  11.33  0.346
COS   2289   0.30   9.94  0.023
COS  22892   0.30  10.36  0.087
COS  22893   0.20  10.67  0.023
COS  22903   0.30  10.03  0.023
COS  22907   0.20  10.89  0.023
COS  22910   0.10  10.66  0.023
COS  22916   0.20  10.15  0.023
COS  22918   0.10  10.74  0.187
COS  22919   0.40  11.25  0.105
COS   2292   0.00  10.65  0.128
COS  22921   0.70  10.07  0.023
COS  22926   0.40   9.99  0.023
COS  22928   1.00  10.13  0.023
COS  22930   0.10   9.25  0.023
COS  22936   0.10  10.11  0.066
COS  22937   0.00  10.80  0.137
COS  22944   0.70   9.07  0.023
COS  22952   0.69   9.09  0.023
COS  22959   0.70   9.09  0.023
COS  22963   0.20  10.43  0.023
COS  22964   0.00  11.01  0.076
COS  22969   0.00   9.61  0.085
COS  22971   0.30   9.21  0.023
