\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
COS & 21180 & 10.843 & 1.077 & 5.28 & 0.05 & 10.97 & 0.129 & -0.0001 & nan & nan & nan & nan & nan & 0.0 & nan & nan & nan \\
COS & 25764 & 8.99558 & 1.0849 & 3.96 & 0.7 & 10.71 & 0.076 & 0.2989 & 43.7682708807 & 44.1385249328 & 0.791737446579 & 43.4664438286 & 45.0830547857 & -0.715906038079 & -8.20384255342 & -10.0044854861 & -9.83681623387 \\
COS & 1346 & 11.0819 & 1.09 & 5.28 & 0.2 & 11.45 & 0.155 & 0.0194 & 43.3205466956 & 45.0242368546 & 1.67744936838 & 43.3146653298 & 44.8933316623 & -0.905629161519 & -9.40445063162 & -11.2050935643 & -11.0374243121 \\
COS & 12982 & 10.5818 & 1.09 & 5.28 & 0.3 & 11.02 & 0.151 & 0.0489 & 43.2920538248 & 44.5809711474 & 1.23418366114 & 43.3050062466 & 44.8812578083 & -0.917703015524 & -9.34761633886 & -11.1482592716 & -10.9805900193 \\
COS & 25683 & 8.71976 & 1.09 & 10.56 & 0.7 & 10.87 & 0.095 & 0.2989 & 43.9282708807 & 44.2985249328 & 0.951737446579 & 43.5206838286 & 45.1508547857 & -0.648106038079 & -7.76802255342 & -9.56866548612 & -9.40099623387 \\
COS & 2338 & 10.6036 & 1.1 & 4.62 & 0.1 & 11.03 & 0.11 & 0.0031 & 42.1041066595 & 44.6113965617 & 1.26460907546 & 42.9022921576 & 44.377865197 & -1.42109562682 & -9.33899092454 & -11.1396338572 & -10.971964605 \\
COS & 25549 & 10.245 & 1.1 & 4.62 & 0.2 & 11.31 & 0.143 & 0.0194 & 43.1805466956 & 44.8842368546 & 1.53744936838 & 43.2672053298 & 44.8340066623 & -0.964954161519 & -8.70755063162 & -10.5081935643 & -10.3405243121 \\
COS & 28337 & 10.7309 & 1.104 & 5.28 & 0.1 & 11.06 & 0.076 & 0.0031 & 42.1341066595 & 44.6413965617 & 1.29460907546 & 42.9124621576 & 44.390577697 & -1.40838312682 & -9.43629092454 & -11.2369338572 & -11.069264605 \\
COS & 24922 & 9.8099 & 1.11 & 5.28 & 0.2 & 10.86 & 0.074 & 0.0194 & 42.7305466956 & 44.4342368546 & 1.08744936838 & 43.1146553298 & 44.6433191623 & -1.15564166152 & -8.72245063162 & -10.5230935643 & -10.3554243121 \\
COS & 24914 & 10.2567 & 1.11 & 5.28 & 0.3 & 10.76 & 0.077 & 0.0489 & 43.0320538248 & 44.3209711474 & 0.974183661141 & 43.2168662466 & 44.7710828083 & -1.02787801552 & -9.28251633886 & -11.0831592716 & -10.9154900193 \\
COS & 11468 & 9.82376 & 1.1206 & 5.28 & 0.1 & 10.77 & 0.051 & 0.0031 & 41.8441066595 & 44.3513965617 & 1.00460907546 & 42.8141521576 & 44.267690197 & -1.53127062682 & -8.81915092454 & -10.6197938572 & -10.452124605 \\
COS & 16976 & 10.9451 & 1.121 & 4.62 & 0.3 & 11.06 & 0.176 & 0.0489 & 43.3320538248 & 44.6209711474 & 1.27418366114 & 43.3185662466 & 44.8982078083 & -0.900753015524 & -9.67091633886 & -11.4715592716 & -11.3038900193 \\
COS & 977 & 10.5883 & 1.122 & 4.62 & 0.3 & 10.84 & 0.104 & 0.0489 & 43.1120538248 & 44.4009711474 & 1.05418366114 & 43.2439862466 & 44.8049828083 & -0.993978015524 & -9.53411633886 & -11.3347592716 & -11.1670900193 \\
COS & 22709 & 10.1813 & 1.1285 & 5.28 & 0.3 & 11.34 & 0.575 & 0.0489 & 43.6120538248 & 44.9009711474 & 1.55418366114 & 43.4134862466 & 45.0168578083 & -0.782103015524 & -8.62711633886 & -10.4277592716 & -10.2600900193 \\
COS & 20100 & 9.72688 & 1.129 & 5.28 & 0.1 & 10.7 & 0.052 & 0.0031 & 41.7741066595 & 44.2813965617 & 0.934609075465 & 42.7904221576 & 44.238027697 & -1.56093312682 & -8.79227092453 & -10.5929138572 & -10.425244605 \\
COS & 518 & 10.7051 & 1.13 & 5.94 & 0.1 & 11.23 & 0.095 & 0.0031 & 42.3041066595 & 44.8113965617 & 1.46460907546 & 42.9700921576 & 44.462615197 & -1.33634562682 & -9.24049092454 & -11.0411338572 & -10.873464605 \\
COS & 1715 & 10.4893 & 1.13 & 5.28 & 0.1 & 11.14 & 0.116 & 0.0031 & 42.2141066595 & 44.7213965617 & 1.37460907546 & 42.9395821576 & 44.424477697 & -1.37448312682 & -9.11469092454 & -10.9153338572 & -10.747664605 \\
COS & 21025 & 10.6958 & 1.13 & 4.62 & 0.1 & 11.68 & 0.225 & 0.0031 & 42.7541066595 & 45.2613965617 & 1.91460907546 & 43.1226421576 & 44.653302697 & -1.14565812682 & -8.78119092454 & -10.5818338572 & -10.414164605 \\
COS & 17691 & 10.0717 & 1.133 & 5.94 & 0.3 & 10.82 & 0.064 & 0.0489 & 43.0920538248 & 44.3809711474 & 1.03418366114 & 43.2372062466 & 44.7965078083 & -1.00245301552 & -9.03751633886 & -10.8381592716 & -10.6704900193 \\
COS & 7765 & 8.94193 & 1.138 & 5.94 & 0.5 & 10.83 & 0.063 & 0.1475 & 43.581536986 & 44.3434393534 & 0.996651867131 & 43.4031410383 & 45.0039262978 & -0.795034525969 & -7.94527813287 & -9.74592106557 & -9.57825181331 \\
COS & 899 & 10.4215 & 1.14 & 4.62 & 0.2 & 11.34 & 0.13 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & -8.85405063162 & -10.6546935643 & -10.4870243121 \\
COS & 35525 & 8.1144 & 1.14 & 10.56 & 1.0 & 10.98 & 0.147 & 0.625 & 44.358624983 & 44.1367762334 & 0.789988747194 & 43.6665738692 & 45.3332173366 & -0.465743487228 & -7.32441125281 & -9.1250541855 & -8.95738493325 \\
COS & 21508 & 10.1603 & 1.14 & 4.62 & 0.1 & 11.14 & 0.135 & 0.0031 & 42.2141066595 & 44.7213965617 & 1.37460907546 & 42.9395821576 & 44.424477697 & -1.37448312682 & -8.78569092454 & -10.5863338572 & -10.418664605 \\
COS & 8435 & 10.0479 & 1.14 & 3.5 & 0.1 & 10.87 & 0.062 & 0.0031 & 41.9441066595 & 44.4513965617 & 1.10460907546 & 42.8480521576 & 44.310065197 & -1.48889562682 & -8.94329092454 & -10.7439338572 & -10.576264605 \\
COS & 3741 & 11.0073 & 1.141 & 5.28 & 0.2 & 11.55 & 0.325 & 0.0194 & 43.4205466956 & 45.1242368546 & 1.77744936838 & 43.3485653298 & 44.9357066623 & -0.863254161519 & -9.22985063162 & -11.0304935643 & -10.8628243121 \\
COS & 25297 & 9.77481 & 1.1426 & 5.94 & 0.3 & 10.58 & 0.059 & 0.0489 & 42.8520538248 & 44.1409711474 & 0.794183661141 & 43.1558462466 & 44.6948078083 & -1.10415301552 & -8.98062633886 & -10.7812692716 & -10.6136000193 \\
COS & 19402 & 9.95128 & 1.1472 & 5.28 & 0.3 & 11.25 & 0.151 & 0.0489 & 43.5220538248 & 44.8109711474 & 1.46418366114 & 43.3829762466 & 44.9787203083 & -0.820240515524 & -8.48709633886 & -10.2877392716 & -10.1200700193 \\
COS & 22663 & 9.90617 & 1.1478 & 4.62 & 0.3 & 11.39 & 0.087 & 0.0489 & 43.6620538248 & 44.9509711474 & 1.60418366114 & 43.4304362466 & 45.0380453083 & -0.760915515524 & -8.30198633886 & -10.1026292716 & -9.9349600193 \\
COS & 25779 & 10.1085 & 1.149 & 7.26 & 0.1 & 11.02 & 0.102 & 0.0031 & 42.0941066595 & 44.6013965617 & 1.25460907546 & 42.8989021576 & 44.373627697 & -1.42533312682 & -8.85389092454 & -10.6545338572 & -10.486864605 \\
COS & 3021 & 8.71337 & 1.15 & 3.96 & 0.2 & 11.04 & 0.089 & 0.0194 & 42.9105466956 & 44.6142368546 & 1.26744936838 & 43.1756753298 & 44.7195941623 & -1.07936666152 & -7.44592063162 & -9.24656356432 & -9.07889431206 \\
COS & 18380 & 10.4045 & 1.157 & 3.5 & 0.5 & 11.26 & 0.226 & 0.1475 & 44.011536986 & 44.7734393534 & 1.42665186713 & 43.5489110383 & 45.1861387978 & -0.612822025969 & -8.97784813287 & -10.7784910656 & -10.6108218133 \\
COS & 8662 & 9.18685 & 1.16 & 5.28 & 1.0 & 10.99 & 0.049 & 0.625 & 44.368624983 & 44.1467762334 & 0.799988747194 & 43.6699638692 & 45.3374548366 & -0.461505987228 & -8.38686125281 & -10.1875041855 & -10.0198349333 \\
COS & 5958 & 9.48345 & 1.16 & 10.56 & 0.3 & 10.8 & 0.056 & 0.0489 & 43.0720538248 & 44.3609711474 & 1.01418366114 & 43.2304262466 & 44.7880328083 & -1.01092801552 & -8.46926633886 & -10.2699092716 & -10.1022400193 \\
COS & 9982 & 10.8339 & 1.168 & 3.96 & 0.1 & 11.79 & 0.453 & 0.0031 & 42.8641066595 & 45.3713965617 & 2.02460907546 & 43.1599321576 & 44.699915197 & -1.09904562682 & -8.80929092454 & -10.6099338572 & -10.442264605 \\
COS & 12346 & 10.2501 & 1.173 & 4.62 & 0.1 & 10.95 & 0.115 & 0.0031 & 42.0241066595 & 44.5313965617 & 1.18460907546 & 42.8751721576 & 44.343965197 & -1.45499562682 & -9.06549092454 & -10.8661338572 & -10.698464605 \\
COS & 24576 & 8.64461 & 1.174 & 8.58 & 0.5 & 11.0 & 0.118 & 0.1475 & 43.751536986 & 44.5134393534 & 1.16665186713 & 43.4607710383 & 45.0759637978 & -0.722997025969 & -7.47795813287 & -9.27860106557 & -9.11093181331 \\
COS & 4522 & 10.5646 & 1.175 & 4.62 & 0.3 & 10.95 & 0.146 & 0.0489 & 43.2220538248 & 44.5109711474 & 1.16418366114 & 43.2812762466 & 44.8515953083 & -0.947365515524 & -9.40041633886 & -11.2010592716 & -11.0333900193 \\
COS & 21706 & 10.4117 & 1.177 & 5.28 & 0.1 & 10.8 & 0.062 & 0.0031 & 41.8741066595 & 44.3813965617 & 1.03460907546 & 42.8243221576 & 44.280402697 & -1.51855812682 & -9.37709092454 & -11.1777338572 & -11.010064605 \\
COS & 5899 & 9.80394 & 1.179 & 10.56 & 0.1 & 11.15 & 0.076 & 0.0031 & 42.2241066595 & 44.7313965617 & 1.38460907546 & 42.9429721576 & 44.428715197 & -1.37024562682 & -8.41933092454 & -10.2199738572 & -10.052304605 \\
COS & 15366 & 10.1772 & 1.18 & 4.62 & 0.1 & 10.77 & 0.058 & 0.0031 & 41.8441066595 & 44.3513965617 & 1.00460907546 & 42.8141521576 & 44.267690197 & -1.53127062682 & -9.17259092454 & -10.9732338572 & -10.805564605 \\
COS & 22302 & 9.96046 & 1.18 & 4.62 & 0.1 & 10.84 & 0.064 & 0.0031 & 41.9141066595 & 44.4213965617 & 1.07460907546 & 42.8378821576 & 44.297352697 & -1.50160812682 & -8.88585092454 & -10.6864938572 & -10.518824605 \\
COS & 16383 & 10.3236 & 1.18 & 4.62 & 0.2 & 11.05 & 0.122 & 0.0194 & 42.9205466956 & 44.6242368546 & 1.27744936838 & 43.1790653298 & 44.7238316623 & -1.07512916152 & -9.04615063162 & -10.8467935643 & -10.6791243121 \\
COS & 14691 & 10.3025 & 1.18 & 3.96 & 0.3 & 11.28 & 0.115 & 0.0489 & 43.5520538248 & 44.8409711474 & 1.49418366114 & 43.3931462466 & 44.9914328083 & -0.807528015524 & -8.80831633886 & -10.6089592716 & -10.4412900193 \\
COS & 21774 & 10.3868 & 1.1824 & 5.94 & 0.1 & 10.79 & 0.062 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -9.36219092454 & -11.1628338572 & -10.995164605 \\
COS & 708 & 8.70072 & 1.188 & 10.56 & 0.4 & 11.05 & 0.086 & 0.0916 & 43.5946404394 & 44.5910220912 & 1.24423460501 & 43.4075831089 & 45.0094788862 & -0.789481937611 & -7.45648539499 & -9.25712832769 & -9.08945907543 \\
COS & 9417 & 9.94734 & 1.188 & 5.94 & 0.6 & 11.46 & 0.301 & 0.2166 & 44.378403418 & 44.9367285329 & 1.58994104668 & 43.6732787587 & 45.3415984484 & -0.45736237542 & -8.35739895332 & -10.158041886 & -9.99037263376 \\
COS & 19830 & 9.96933 & 1.19 & 4.62 & 0.3 & 11.28 & 0.166 & 0.0489 & 43.5520538248 & 44.8409711474 & 1.49418366114 & 43.3931462466 & 44.9914328083 & -0.807528015524 & -8.47514633886 & -10.2757892716 & -10.1081200193 \\
COS & 12123 & 10.0596 & 1.19 & 4.62 & 0.1 & 11.05 & 0.063 & 0.0031 & 42.1241066595 & 44.6313965617 & 1.28460907546 & 42.9090721576 & 44.386340197 & -1.41262062682 & -8.77499092454 & -10.5756338572 & -10.407964605 \\
COS & 21206 & 9.484 & 1.197 & 4.62 & 1.0 & 10.73 & 0.075 & 0.625 & 44.108624983 & 43.8867762334 & 0.539988747194 & 43.5818238692 & 45.2272798366 & -0.571680987228 & -8.94401125281 & -10.7446541855 & -10.5769849333 \\
COS & 14782 & 10.2233 & 1.2 & 4.62 & 0.1 & 10.94 & 0.076 & 0.0031 & 42.0141066595 & 44.5213965617 & 1.17460907546 & 42.8717821576 & 44.339727697 & -1.45923312682 & -9.04869092454 & -10.8493338572 & -10.681664605 \\
COS & 26749 & 10.7877 & 1.2 & 4.62 & 0.3 & 11.45 & 0.212 & 0.0489 & 43.7220538248 & 45.0109711474 & 1.66418366114 & 43.4507762466 & 45.0634703083 & -0.735490515524 & -9.12351633886 & -10.9241592716 & -10.7564900193 \\
COS & 26430 & 10.2736 & 1.2 & 5.94 & 0.3 & 11.78 & 0.236 & 0.0489 & 44.0520538248 & 45.3409711474 & 1.99418366114 & 43.5626462466 & 45.2033078083 & -0.595653015524 & -8.27941633886 & -10.0800592716 & -9.9123900193 \\
COS & 27199 & 10.3205 & 1.201 & 5.28 & 0.1 & 10.76 & 0.051 & 0.0031 & 41.8341066595 & 44.3413965617 & 0.994609075465 & 42.8107621576 & 44.263452697 & -1.53550812682 & -9.32589092453 & -11.1265338572 & -10.958864605 \\
COS & 3750 & 9.55577 & 1.21 & 7.92 & 0.7 & 11.06 & 0.118 & 0.2989 & 44.1182708807 & 44.4885249328 & 1.14173744658 & 43.5850938286 & 45.2313672857 & -0.567593538079 & -8.41403255342 & -10.2146754861 & -10.0470062339 \\
COS & 14687 & 9.70728 & 1.21 & 5.28 & 0.1 & 10.89 & 0.053 & 0.0031 & 41.9641066595 & 44.4713965617 & 1.12460907546 & 42.8548321576 & 44.318540197 & -1.48042062682 & -8.58267092454 & -10.3833138572 & -10.215644605 \\
COS & 15406 & 10.5848 & 1.22 & 5.28 & 0.1 & 10.85 & 0.066 & 0.0031 & 41.9241066595 & 44.4313965617 & 1.08460907546 & 42.8412721576 & 44.301590197 & -1.49737062682 & -9.50019092454 & -11.3008338572 & -11.133164605 \\
COS & 27667 & 10.3535 & 1.22 & 5.94 & 0.3 & 10.9 & 0.046 & 0.0489 & 43.1720538248 & 44.4609711474 & 1.11418366114 & 43.2643262466 & 44.8304078083 & -0.968553015524 & -9.23931633886 & -11.0399592716 & -10.8722900193 \\
COS & 5213 & 9.41939 & 1.22 & 5.94 & 0.4 & 10.93 & 0.073 & 0.0916 & 43.4746404394 & 44.4710220912 & 1.12423460501 & 43.3669031089 & 44.9586288862 & -0.840331937611 & -8.29515539499 & -10.0957983277 & -9.92812907543 \\
COS & 25844 & 10.7563 & 1.224 & 5.94 & 0.8 & 11.9 & 1.195 & 0.3944 & 45.078681872 & 45.2649308322 & 1.91814334596 & 43.9106731546 & 45.6383414432 & -0.160619380546 & -8.83815665404 & -10.6387995867 & -10.4711303345 \\
COS & 15548 & 10.8017 & 1.225 & 4.62 & 0.1 & 11.47 & 0.187 & 0.0031 & 42.5441066595 & 45.0513965617 & 1.70460907546 & 43.0514521576 & 44.564315197 & -1.23464562682 & -9.09709092454 & -10.8977338572 & -10.730064605 \\
COS & 2103 & 10.8306 & 1.225 & 5.28 & 0.3 & 11.87 & 0.236 & 0.0489 & 44.1420538248 & 45.4309711474 & 2.08418366114 & 43.5931562466 & 45.2414453083 & -0.557515515524 & -8.74641633886 & -10.5470592716 & -10.3793900193 \\
COS & 9166 & 8.63458 & 1.23 & 10.56 & 0.5 & 11.35 & 0.276 & 0.1475 & 44.101536986 & 44.8634393534 & 1.51665186713 & 43.5794210383 & 45.2242762978 & -0.574684525969 & -7.11792813287 & -8.91857106557 & -8.75090181331 \\
COS & 27990 & 10.1076 & 1.239 & 5.28 & 0.1 & 10.84 & 0.04 & 0.0031 & 41.9141066595 & 44.4213965617 & 1.07460907546 & 42.8378821576 & 44.297352697 & -1.50160812682 & -9.03299092454 & -10.8336338572 & -10.665964605 \\
COS & 20 & 9.69289 & 1.24 & 10.56 & 0.2 & 10.92 & 0.082 & 0.0194 & 42.7905466956 & 44.4942368546 & 1.14744936838 & 43.1349953298 & 44.6687441623 & -1.13021666152 & -8.54544063162 & -10.3460835643 & -10.1784143121 \\
COS & 16196 & 10.1237 & 1.241 & 3.96 & 0.1 & 10.83 & 0.059 & 0.0031 & 41.9041066595 & 44.4113965617 & 1.06460907546 & 42.8344921576 & 44.293115197 & -1.50584562682 & -9.05909092454 & -10.8597338572 & -10.692064605 \\
COS & 28484 & 9.81181 & 1.241 & 7.92 & 0.3 & 11.15 & 0.131 & 0.0489 & 43.4220538248 & 44.7109711474 & 1.36418366114 & 43.3490762466 & 44.9363453083 & -0.862615515524 & -8.44762633886 & -10.2482692716 & -10.0806000193 \\
COS & 12436 & 9.04998 & 1.2428 & 5.28 & 0.2 & 10.86 & 0.041 & 0.0194 & 42.7305466956 & 44.4342368546 & 1.08744936838 & 43.1146553298 & 44.6433191623 & -1.15564166152 & -7.96253063162 & -9.76317356432 & -9.59550431206 \\
COS & 10265 & 11.0992 & 1.25 & 5.28 & 0.5 & 11.17 & 0.109 & 0.1475 & 43.921536986 & 44.6834393534 & 1.33665186713 & 43.5184010383 & 45.1480012978 & -0.650959525969 & -9.76254813287 & -11.5631910656 & -11.3955218133 \\
COS & 12189 & 9.86079 & 1.25 & 4.62 & 0.2 & 10.84 & 0.052 & 0.0194 & 42.7105466956 & 44.4142368546 & 1.06744936838 & 43.1078753298 & 44.6348441623 & -1.16411666152 & -8.79334063162 & -10.5939835643 & -10.4263143121 \\
COS & 29005 & 10.8456 & 1.25 & 3.5 & 0.2 & 10.77 & 0.076 & 0.0194 & 42.6405466956 & 44.3442368546 & 0.997449368377 & 43.0841453298 & 44.6051816623 & -1.19377916152 & -9.84815063162 & -11.6487935643 & -11.4811243121 \\
COS & 13435 & 10.7857 & 1.25 & 4.62 & 0.5 & 11.2 & 0.105 & 0.1475 & 43.951536986 & 44.7134393534 & 1.36665186713 & 43.5285710383 & 45.1607137978 & -0.638247025969 & -9.41904813287 & -11.2196910656 & -11.0520218133 \\
COS & 4093 & 11.0997 & 1.2509 & 4.62 & 0.1 & 11.56 & 0.202 & 0.0031 & 42.6341066595 & 45.1413965617 & 1.79460907546 & 43.0819621576 & 44.602452697 & -1.19650812682 & -9.30509092454 & -11.1057338572 & -10.938064605 \\
COS & 16263 & 10.6559 & 1.255 & 4.62 & 0.4 & 11.38 & 0.226 & 0.0916 & 43.9246404394 & 44.9210220912 & 1.57423460501 & 43.5194531089 & 45.1493163862 & -0.649644437611 & -9.08166539499 & -10.8823083277 & -10.7146390754 \\
COS & 23656 & 9.39901 & 1.2559 & 5.28 & 0.2 & 11.38 & 0.132 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -7.79156063162 & -9.59220356432 & -9.42453431206 \\
COS & 16701 & 10.7669 & 1.2579 & 4.62 & 0.3 & 11.34 & 0.081 & 0.0489 & 43.6120538248 & 44.9009711474 & 1.55418366114 & 43.4134862466 & 45.0168578083 & -0.782103015524 & -9.21271633886 & -11.0133592716 & -10.8456900193 \\
COS & 9043 & 10.4287 & 1.26 & 5.28 & 0.2 & 11.31 & 0.078 & 0.0194 & 43.1805466956 & 44.8842368546 & 1.53744936838 & 43.2672053298 & 44.8340066623 & -0.964954161519 & -8.89125063162 & -10.6918935643 & -10.5242243121 \\
COS & 8893 & 10.1101 & 1.26 & 5.94 & 0.3 & 11.07 & 0.078 & 0.0489 & 43.3420538248 & 44.6309711474 & 1.28418366114 & 43.3219562466 & 44.9024453083 & -0.896515515524 & -8.82591633886 & -10.6265592716 & -10.4588900193 \\
COS & 25877 & 10.8658 & 1.26 & 5.28 & 0.4 & 11.89 & 0.202 & 0.0916 & 44.4346404394 & 45.4310220912 & 2.08423460501 & 43.6923431089 & 45.3654288862 & -0.433531937611 & -8.78156539499 & -10.5822083277 & -10.4145390754 \\
COS & 383 & 10.4819 & 1.26 & 5.94 & 0.3 & 11.07 & 0.261 & 0.0489 & 43.3420538248 & 44.6309711474 & 1.28418366114 & 43.3219562466 & 44.9024453083 & -0.896515515524 & -9.19771633886 & -10.9983592716 & -10.8306900193 \\
COS & 22046 & 8.98578 & 1.26 & 10.56 & 0.2 & 11.0 & 0.055 & 0.0194 & 42.8705466956 & 44.5742368546 & 1.22744936838 & 43.1621153298 & 44.7026441623 & -1.09631666152 & -7.75833063162 & -9.55897356432 & -9.39130431206 \\
COS & 27297 & 9.79394 & 1.26 & 5.28 & 0.3 & 10.62 & 0.036 & 0.0489 & 42.8920538248 & 44.1809711474 & 0.834183661141 & 43.1694062466 & 44.7117578083 & -1.08720301552 & -8.95975633886 & -10.7603992716 & -10.5927300193 \\
COS & 13551 & 10.4076 & 1.26 & 4.62 & 0.1 & 10.84 & 0.07 & 0.0031 & 41.9141066595 & 44.4213965617 & 1.07460907546 & 42.8378821576 & 44.297352697 & -1.50160812682 & -9.33299092454 & -11.1336338572 & -10.965964605 \\
COS & 4015 & 10.2973 & 1.26 & 4.62 & 0.2 & 10.93 & 0.071 & 0.0194 & 42.8005466956 & 44.5042368546 & 1.15744936838 & 43.1383853298 & 44.6729816623 & -1.12597916152 & -9.13985063162 & -10.9404935643 & -10.7728243121 \\
COS & 3857 & 9.3656 & 1.266 & 5.94 & 0.2 & 10.92 & 0.044 & 0.0194 & 42.7905466956 & 44.4942368546 & 1.14744936838 & 43.1349953298 & 44.6687441623 & -1.13021666152 & -8.21815063162 & -10.0187935643 & -9.85112431206 \\
COS & 27124 & 9.79334 & 1.27 & 5.94 & 0.3 & 11.01 & 0.043 & 0.0489 & 43.2820538248 & 44.5709711474 & 1.22418366114 & 43.3016162466 & 44.8770203083 & -0.921940515524 & -8.56915633886 & -10.3697992716 & -10.2021300193 \\
COS & 27385 & 10.3006 & 1.27 & 5.28 & 0.2 & 11.38 & 0.089 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -8.69315063162 & -10.4937935643 & -10.3261243121 \\
COS & 25028 & 10.6739 & 1.27 & 5.94 & 0.1 & 11.31 & 0.076 & 0.0031 & 42.3841066595 & 44.8913965617 & 1.54460907546 & 42.9972121576 & 44.496515197 & -1.30244562682 & -9.12929092454 & -10.9299338572 & -10.762264605 \\
COS & 26507 & 9.97106 & 1.2734 & 3.96 & 0.3 & 10.71 & 0.038 & 0.0489 & 42.9820538248 & 44.2709711474 & 0.924183661141 & 43.1999162466 & 44.7498953083 & -1.04906551552 & -9.04687633886 & -10.8475192716 & -10.6798500193 \\
COS & 27390 & 9.85441 & 1.2787 & 4.62 & 0.4 & 10.97 & 0.187 & 0.0916 & 43.5146404394 & 44.5110220912 & 1.16423460501 & 43.3804631089 & 44.9755788862 & -0.823381937611 & -8.69017539499 & -10.4908183277 & -10.3231490754 \\
COS & 7209 & 10.4844 & 1.28 & 4.62 & 0.2 & 11.61 & 0.158 & 0.0194 & 43.4805466956 & 45.1842368546 & 1.83744936838 & 43.3689053298 & 44.9611316623 & -0.837829161519 & -8.64695063162 & -10.4475935643 & -10.2799243121 \\
COS & 26686 & 10.141 & 1.28 & 5.28 & 0.2 & 10.78 & 0.041 & 0.0194 & 42.6505466956 & 44.3542368546 & 1.00744936838 & 43.0875353298 & 44.6094191623 & -1.18954166152 & -9.13355063162 & -10.9341935643 & -10.7665243121 \\
COS & 21750 & 10.5173 & 1.282 & 4.62 & 0.1 & 11.26 & 0.062 & 0.0031 & 42.3341066595 & 44.8413965617 & 1.49460907546 & 42.9802621576 & 44.475327697 & -1.32363312682 & -9.02269092454 & -10.8233338572 & -10.655664605 \\
COS & 11936 & 10.5368 & 1.2849 & 5.28 & 0.2 & 11.13 & 0.093 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -9.17935063162 & -10.9799935643 & -10.8123243121 \\
COS & 27877 & 11.1113 & 1.289 & 4.62 & 0.2 & 12.07 & 0.313 & 0.0194 & 43.9405466956 & 45.6442368546 & 2.29744936838 & 43.5248453298 & 45.1560566623 & -0.642904161519 & -8.81385063162 & -10.6144935643 & -10.4468243121 \\
COS & 18530 & 10.7892 & 1.2974 & 4.62 & 0.1 & 11.54 & 0.165 & 0.0031 & 42.6141066595 & 45.1213965617 & 1.77460907546 & 43.0751821576 & 44.593977697 & -1.20498312682 & -9.01459092454 & -10.8152338572 & -10.647564605 \\
COS & 10320 & 9.96014 & 1.2989 & 4.62 & 0.4 & 10.76 & 0.08 & 0.0916 & 43.3046404394 & 44.3010220912 & 0.954234605014 & 43.3092731089 & 44.8865913862 & -0.912369437611 & -9.00590539499 & -10.8065483277 & -10.6388790754 \\
COS & 16372 & 10.3325 & 1.3 & 5.28 & 0.1 & 11.31 & 0.073 & 0.0031 & 42.3841066595 & 44.8913965617 & 1.54460907546 & 42.9972121576 & 44.496515197 & -1.30244562682 & -8.78789092454 & -10.5885338572 & -10.420864605 \\
COS & 24487 & 10.6067 & 1.3 & 5.28 & 0.2 & 11.4 & 0.154 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & -8.97925063162 & -10.7798935643 & -10.6122243121 \\
COS & 16213 & 10.2095 & 1.302 & 5.28 & 0.2 & 10.85 & 0.043 & 0.0194 & 42.7205466956 & 44.4242368546 & 1.07744936838 & 43.1112653298 & 44.6390816623 & -1.15987916152 & -9.13205063162 & -10.9326935643 & -10.7650243121 \\
COS & 4711 & 10.2926 & 1.309 & 5.94 & 0.2 & 11.25 & 0.079 & 0.0194 & 43.1205466956 & 44.8242368546 & 1.47744936838 & 43.2468653298 & 44.8085816623 & -0.990379161519 & -8.81515063162 & -10.6157935643 & -10.4481243121 \\
COS & 7512 & 10.3884 & 1.31 & 5.28 & 0.3 & 11.71 & 0.045 & 0.0489 & 43.9820538248 & 45.2709711474 & 1.92418366114 & 43.5389162466 & 45.1736453083 & -0.625315515524 & -8.46421633886 & -10.2648592716 & -10.0971900193 \\
COS & 2283 & 10.0903 & 1.313 & 5.28 & 0.4 & 11.56 & 0.248 & 0.0916 & 44.1046404394 & 45.1010220912 & 1.75423460501 & 43.5804731089 & 45.2255913862 & -0.573369437611 & -8.33606539499 & -10.1367083277 & -9.96903907543 \\
COS & 27448 & 10.3341 & 1.319 & 3.5 & 0.9 & 11.91 & 2.126 & 0.5031 & 45.194399283 & 45.1890139624 & 1.84222647621 & 43.9499013569 & 45.6873766962 & -0.111584127611 & -8.49187352379 & -10.2925164565 & -10.1248472042 \\
