\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
GDS & 18562 & 10.9 & 1.568 & 5.28 & 0.1 & 11.07 & 0.067 & 0.0031 & 42.1441066595 & 44.6513965617 & 1.30460907546 & 42.9158521576 & 44.394815197 & -1.40414562682 & -9.59539092454 & -11.3640074194 & -11.1437221616 \\
GDS & 15011 & 9.99 & 1.57 & 4.62 & 0.3 & 11.26 & 0.075 & 0.0489 & 43.5320538248 & 44.8209711474 & 1.47418366114 & 43.3863662466 & 44.9829578083 & -0.816003015524 & -8.51581633886 & -10.2844328337 & -10.0641475759 \\
GDS & 25715 & 10.25 & 1.574 & 5.28 & 0.3 & 11.23 & 0.089 & 0.0489 & 43.5020538248 & 44.7909711474 & 1.44418366114 & 43.3761962466 & 44.9702453083 & -0.828715515524 & -8.80581633886 & -10.5744328337 & -10.3541475759 \\
GDS & 24001 & 9.83 & 1.574 & 4.62 & 0.1 & 10.49 & 0.018 & 0.0031 & 41.5641066595 & 44.0713965617 & 0.724609075465 & 42.7192321576 & 44.149040197 & -1.64992062682 & -9.10539092453 & -10.8740074194 & -10.6537221616 \\
GDS & 1482 & 10.5 & 1.575 & 5.28 & 0.3 & 11.46 & 0.155 & 0.0489 & 43.7320538248 & 45.0209711474 & 1.67418366114 & 43.4541662466 & 45.0677078083 & -0.731253015524 & -8.82581633886 & -10.5944328337 & -10.3741475759 \\
GDS & 1946 & 10.57 & 1.577 & 3.5 & 0.1 & 10.99 & 0.054 & 0.0031 & 42.0641066595 & 44.5713965617 & 1.22460907546 & 42.8887321576 & 44.360915197 & -1.43804562682 & -9.34539092454 & -11.1140074194 & -10.8937221616 \\
GDS & 2007 & 9.99 & 1.582 & 4.62 & 0.3 & 10.91 & 0.044 & 0.0489 & 43.1820538248 & 44.4709711474 & 1.12418366114 & 43.2677162466 & 44.8346453083 & -0.964315515524 & -8.86581633886 & -10.6344328337 & -10.4141475759 \\
GDS & 18393 & 9.97 & 1.593 & 5.94 & 0.2 & 11.1 & 0.06 & 0.0194 & 42.9705466956 & 44.6742368546 & 1.32744936838 & 43.1960153298 & 44.7450191623 & -1.05394166152 & -8.64255063162 & -10.4111671264 & -10.1908818686 \\
GDS & 21737 & 10.15 & 1.596 & 4.62 & 0.2 & 11.78 & 0.145 & 0.0194 & 43.6505466956 & 45.3542368546 & 2.00744936838 & 43.4265353298 & 45.0331691623 & -0.765791661519 & -8.14255063162 & -9.91116712645 & -9.69088186865 \\
GDS & 1847 & 9.89 & 1.597 & 5.28 & 0.2 & 11.32 & 0.072 & 0.0194 & 43.1905466956 & 44.8942368546 & 1.54744936838 & 43.2705953298 & 44.8382441623 & -0.960716661519 & -8.34255063162 & -10.1111671264 & -9.89088186865 \\
GDS & 24930 & 10.73 & 1.601 & 10.56 & 0.3 & 11.34 & 0.116 & 0.0489 & 43.6120538248 & 44.9009711474 & 1.55418366114 & 43.4134862466 & 45.0168578083 & -0.782103015524 & -9.17581633886 & -10.9444328337 & -10.7241475759 \\
GDS & 26464 & 9.84 & 1.6012 & 5.94 & 0.2 & 10.7 & 0.026 & 0.0194 & 42.5705466956 & 44.2742368546 & 0.927449368377 & 43.0604153298 & 44.5755191623 & -1.22344166152 & -8.91255063162 & -10.6811671265 & -10.4608818687 \\
GDS & 22734 & 10.39 & 1.6019 & 5.28 & 0.2 & 11.37 & 0.108 & 0.0194 & 43.2405466956 & 44.9442368546 & 1.59744936838 & 43.2875453298 & 44.8594316623 & -0.939529161519 & -8.79255063162 & -10.5611671264 & -10.3408818686 \\
GDS & 16396 & 9.75 & 1.604 & 4.62 & 0.2 & 10.94 & 0.032 & 0.0194 & 42.8105466956 & 44.5142368546 & 1.16744936838 & 43.1417753298 & 44.6772191623 & -1.12174166152 & -8.58255063162 & -10.3511671264 & -10.1308818686 \\
GDS & 19616 & 10.59 & 1.6069 & 5.28 & 0.2 & 11.28 & 0.083 & 0.0194 & 43.1505466956 & 44.8542368546 & 1.50744936838 & 43.2570353298 & 44.8212941623 & -0.977666661519 & -9.08255063162 & -10.8511671264 & -10.6308818686 \\
GDS & 23095 & 10.32 & 1.6073 & 5.28 & 0.2 & 11.31 & 0.083 & 0.0194 & 43.1805466956 & 44.8842368546 & 1.53744936838 & 43.2672053298 & 44.8340066623 & -0.964954161519 & -8.78255063162 & -10.5511671264 & -10.3308818686 \\
GDS & 23888 & 10.32 & 1.6077 & 5.28 & 0.3 & 11.3 & 0.082 & 0.0489 & 43.5720538248 & 44.8609711474 & 1.51418366114 & 43.3999262466 & 44.9999078083 & -0.799053015524 & -8.80581633886 & -10.5744328337 & -10.3541475759 \\
GDS & 17810 & 9.53 & 1.609 & 4.62 & 0.1 & 10.36 & 0.013 & 0.0031 & 41.4341066595 & 43.9413965617 & 0.594609075465 & 42.6751621576 & 44.093952697 & -1.70500812682 & -8.93539092453 & -10.7040074194 & -10.4837221616 \\
GDS & 22123 & 10.73 & 1.6094 & 3.96 & 0.1 & 11.09 & 0.073 & 0.0031 & 42.1641066595 & 44.6713965617 & 1.32460907546 & 42.9226321576 & 44.403290197 & -1.39567062682 & -9.40539092454 & -11.1740074194 & -10.9537221616 \\
GDS & 16604 & 10.08 & 1.61 & 3.96 & 0.2 & 11.85 & 0.108 & 0.0194 & 43.7205466956 & 45.4242368546 & 2.07744936838 & 43.4502653298 & 45.0628316623 & -0.736129161519 & -8.00255063162 & -9.77116712645 & -9.55088186865 \\
GDS & 18609 & 10.19 & 1.6113 & 4.62 & 0.3 & 11.22 & 0.079 & 0.0489 & 43.4920538248 & 44.7809711474 & 1.43418366114 & 43.3728062466 & 44.9660078083 & -0.832953015524 & -8.75581633886 & -10.5244328337 & -10.3041475759 \\
GDS & 19504 & 10.25 & 1.6119 & 5.28 & 0.2 & 11.07 & 0.061 & 0.0194 & 42.9405466956 & 44.6442368546 & 1.29744936838 & 43.1858453298 & 44.7323066623 & -1.06665416152 & -8.95255063162 & -10.7211671264 & -10.5008818686 \\
GDS & 2020 & 9.93 & 1.612 & 5.28 & 0.3 & 11.04 & 0.051 & 0.0489 & 43.3120538248 & 44.6009711474 & 1.25418366114 & 43.3117862466 & 44.8897328083 & -0.909228015524 & -8.67581633886 & -10.4444328337 & -10.2241475759 \\
GDS & 22613 & 9.85 & 1.612 & 3.96 & 0.2 & 10.91 & 0.041 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -8.71255063162 & -10.4811671264 & -10.2608818686 \\
GDS & 23449 & 10.16 & 1.613 & 5.94 & 0.2 & 11.0 & 0.051 & 0.0194 & 42.8705466956 & 44.5742368546 & 1.22744936838 & 43.1621153298 & 44.7026441623 & -1.09631666152 & -8.93255063162 & -10.7011671264 & -10.4808818686 \\
GDS & 19324 & 9.63 & 1.6134 & 5.28 & 0.2 & 10.84 & 0.031 & 0.0194 & 42.7105466956 & 44.4142368546 & 1.06744936838 & 43.1078753298 & 44.6348441623 & -1.16411666152 & -8.56255063162 & -10.3311671264 & -10.1108818686 \\
GDS & 26222 & 9.86 & 1.614 & 4.62 & 0.1 & 11.18 & 0.03 & 0.0031 & 42.2541066595 & 44.7613965617 & 1.41460907546 & 42.9531421576 & 44.441427697 & -1.35753312682 & -8.44539092454 & -10.2140074194 & -9.99372216157 \\
GDS & 26736 & 10.35 & 1.615 & 5.28 & 0.1 & 11.42 & 0.117 & 0.0031 & 42.4941066595 & 45.0013965617 & 1.65460907546 & 43.0345021576 & 44.543127697 & -1.25583312682 & -8.69539092454 & -10.4640074194 & -10.2437221616 \\
GDS & 10612 & 9.12 & 1.616 & 3.96 & 0.2 & 10.55 & 0.013 & 0.0194 & 42.4205466956 & 44.1242368546 & 0.777449368377 & 43.0095653298 & 44.5119566623 & -1.28700416152 & -8.34255063162 & -10.1111671265 & -9.89088186865 \\
GDS & 26637 & 10.73 & 1.617 & 4.62 & 0.6 & 11.52 & 0.574 & 0.2166 & 44.438403418 & 44.9967285329 & 1.64994104668 & 43.6936187587 & 45.3670234484 & -0.43193737542 & -9.08005895332 & -10.8486754481 & -10.6283901903 \\
GDS & 16972 & 10.66 & 1.618 & 7.26 & 0.2 & 12.12 & 0.326 & 0.0194 & 43.9905466956 & 45.6942368546 & 2.34744936838 & 43.5417953298 & 45.1772441623 & -0.621716661519 & -8.31255063162 & -10.0811671264 & -9.86088186865 \\
GDS & 17673 & 10.07 & 1.621 & 4.62 & 0.3 & 11.09 & 0.065 & 0.0489 & 43.3620538248 & 44.6509711474 & 1.30418366114 & 43.3287362466 & 44.9109203083 & -0.888040515524 & -8.76581633886 & -10.5344328337 & -10.3141475759 \\
GDS & 14409 & 10.43 & 1.621 & 5.28 & 0.1 & 10.88 & 0.044 & 0.0031 & 41.9541066595 & 44.4613965617 & 1.11460907546 & 42.8514421576 & 44.314302697 & -1.48465812682 & -9.31539092454 & -11.0840074194 & -10.8637221616 \\
GDS & 15955 & 10.17 & 1.621 & 3.96 & 0.7 & 11.38 & 0.13 & 0.2989 & 44.4382708807 & 44.8085249328 & 1.46173744658 & 43.6935738286 & 45.3669672857 & -0.431993538079 & -8.70826255342 & -10.4768790482 & -10.2565937904 \\
GDS & 16303 & 10.38 & 1.623 & 4.62 & 0.3 & 11.35 & 0.083 & 0.0489 & 43.6220538248 & 44.9109711474 & 1.56418366114 & 43.4168762466 & 45.0210953083 & -0.777865515524 & -8.81581633886 & -10.5844328337 & -10.3641475759 \\
GDS & 11143 & 9.46 & 1.624 & 3.96 & 0.2 & 10.5 & 0.017 & 0.0194 & 42.3705466956 & 44.0742368546 & 0.727449368377 & 42.9926153298 & 44.4907691623 & -1.30819166152 & -8.73255063162 & -10.5011671265 & -10.2808818687 \\
GDS & 12466 & 10.29 & 1.625 & 3.96 & 0.2 & 11.04 & 0.055 & 0.0194 & 42.9105466956 & 44.6142368546 & 1.26744936838 & 43.1756753298 & 44.7195941623 & -1.07936666152 & -9.02255063162 & -10.7911671264 & -10.5708818686 \\
GDS & 19435 & 10.25 & 1.625 & 5.28 & 0.4 & 11.44 & 0.164 & 0.0916 & 43.9846404394 & 44.9810220912 & 1.63423460501 & 43.5397931089 & 45.1747413862 & -0.624219437611 & -8.61576539499 & -10.3843818898 & -10.164096632 \\
GDS & 23030 & 10.21 & 1.626 & 4.62 & 0.2 & 11.24 & 0.074 & 0.0194 & 43.1105466956 & 44.8142368546 & 1.46744936838 & 43.2434753298 & 44.8043441623 & -0.994616661519 & -8.74255063162 & -10.5111671264 & -10.2908818686 \\
GDS & 25793 & 10.19 & 1.627 & 4.62 & 0.2 & 11.26 & 0.073 & 0.0194 & 43.1305466956 & 44.8342368546 & 1.48744936838 & 43.2502553298 & 44.8128191623 & -0.986141661519 & -8.70255063162 & -10.4711671264 & -10.2508818686 \\
GDS & 2744 & 10.11 & 1.632 & 4.62 & 0.1 & 11.39 & 0.089 & 0.0031 & 42.4641066595 & 44.9713965617 & 1.62460907546 & 43.0243321576 & 44.530415197 & -1.26854562682 & -8.48539092454 & -10.2540074194 & -10.0337221616 \\
GDS & 16651 & 9.83 & 1.634 & 4.62 & 0.3 & 10.65 & 0.021 & 0.0489 & 42.9220538248 & 44.2109711474 & 0.864183661141 & 43.1795762466 & 44.7244703083 & -1.07449051552 & -8.96581633886 & -10.7344328337 & -10.5141475759 \\
GDS & 1528 & 10.22 & 1.634 & 5.94 & 0.3 & 11.2 & 0.073 & 0.0489 & 43.4720538248 & 44.7609711474 & 1.41418366114 & 43.3660262466 & 44.9575328083 & -0.841428015524 & -8.80581633886 & -10.5744328337 & -10.3541475759 \\
GDS & 14602 & 10.16 & 1.636 & 5.28 & 0.2 & 11.52 & 0.071 & 0.0194 & 43.3905466956 & 45.0942368546 & 1.74744936838 & 43.3383953298 & 44.9229941623 & -0.875966661519 & -8.41255063162 & -10.1811671264 & -9.96088186865 \\
GDS & 19520 & 9.7 & 1.644 & 5.28 & 0.2 & 10.73 & 0.028 & 0.0194 & 42.6005466956 & 44.3042368546 & 0.957449368377 & 43.0705853298 & 44.5882316623 & -1.21072916152 & -8.74255063162 & -10.5111671265 & -10.2908818687 \\
GDS & 19700 & 9.95 & 1.654 & 5.28 & 0.2 & 10.79 & 0.028 & 0.0194 & 42.6605466956 & 44.3642368546 & 1.01744936838 & 43.0909253298 & 44.6136566623 & -1.18530416152 & -8.93255063162 & -10.7011671264 & -10.4808818686 \\
GDS & 19473 & 10.4 & 1.658 & 4.62 & 0.2 & 11.04 & 0.059 & 0.0194 & 42.9105466956 & 44.6142368546 & 1.26744936838 & 43.1756753298 & 44.7195941623 & -1.07936666152 & -9.13255063162 & -10.9011671264 & -10.6808818686 \\
GDS & 26085 & 9.64 & 1.66 & 4.62 & 0.2 & 10.92 & 0.037 & 0.0194 & 42.7905466956 & 44.4942368546 & 1.14744936838 & 43.1349953298 & 44.6687441623 & -1.13021666152 & -8.49255063162 & -10.2611671264 & -10.0408818686 \\
GDS & 19051 & 9.66 & 1.665 & 5.28 & 0.2 & 10.67 & 0.026 & 0.0194 & 42.5405466956 & 44.2442368546 & 0.897449368377 & 43.0502453298 & 44.5628066623 & -1.23615416152 & -8.76255063162 & -10.5311671265 & -10.3108818687 \\
GDS & 23680 & 9.6 & 1.665 & 4.62 & 0.2 & 10.68 & 0.026 & 0.0194 & 42.5505466956 & 44.2542368546 & 0.907449368377 & 43.0536353298 & 44.5670441623 & -1.23191666152 & -8.69255063162 & -10.4611671265 & -10.2408818687 \\
GDS & 1191 & 10.15 & 1.669 & 5.28 & 0.2 & 11.27 & 0.078 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & -8.65255063162 & -10.4211671264 & -10.2008818686 \\
GDS & 10790 & 9.8 & 1.67 & 3.96 & 0.2 & 10.91 & 0.045 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -8.66255063162 & -10.4311671264 & -10.2108818686 \\
GDS & 24369 & 10.08 & 1.674 & 6.6 & 0.2 & 11.21 & 0.074 & 0.0194 & 43.0805466956 & 44.7842368546 & 1.43744936838 & 43.2333053298 & 44.7916316623 & -1.00732916152 & -8.64255063162 & -10.4111671264 & -10.1908818686 \\
GDS & 24920 & 9.67 & 1.675 & 6.6 & 0.6 & 10.87 & 0.023 & 0.2166 & 43.788403418 & 44.3467285329 & 0.999941046678 & 43.4732687587 & 45.0915859484 & -0.70737487542 & -8.67005895332 & -10.4386754482 & -10.2183901904 \\
GDS & 10664 & 9.72 & 1.677 & 4.62 & 0.2 & 10.38 & 0.014 & 0.0194 & 42.2505466956 & 43.9542368546 & 0.607449368377 & 42.9519353298 & 44.4399191623 & -1.35904166152 & -9.11255063162 & -10.8811671265 & -10.6608818687 \\
GDS & 2576 & 9.68 & 1.679 & 4.62 & 0.3 & 10.74 & 0.033 & 0.0489 & 43.0120538248 & 44.3009711474 & 0.954183661141 & 43.2100862466 & 44.7626078083 & -1.03635301552 & -8.72581633886 & -10.4944328337 & -10.2741475759 \\
GDS & 25302 & 10.19 & 1.681 & 3.96 & 0.2 & 10.93 & 0.075 & 0.0194 & 42.8005466956 & 44.5042368546 & 1.15744936838 & 43.1383853298 & 44.6729816623 & -1.12597916152 & -9.03255063162 & -10.8011671264 & -10.5808818686 \\
GDS & 10211 & 9.68 & 1.682 & 5.28 & 0.3 & 10.73 & 0.027 & 0.0489 & 43.0020538248 & 44.2909711474 & 0.944183661141 & 43.2066962466 & 44.7583703083 & -1.04059051552 & -8.73581633886 & -10.5044328337 & -10.2841475759 \\
GDS & 2200 & 10.01 & 1.686 & 4.62 & 0.2 & 11.01 & 0.044 & 0.0194 & 42.8805466956 & 44.5842368546 & 1.23744936838 & 43.1655053298 & 44.7068816623 & -1.09207916152 & -8.77255063162 & -10.5411671264 & -10.3208818686 \\
GDS & 19413 & 10.43 & 1.688 & 5.28 & 0.2 & 11.72 & 0.226 & 0.0194 & 43.5905466956 & 45.2942368546 & 1.94744936838 & 43.4061953298 & 45.0077441623 & -0.791216661519 & -8.48255063162 & -10.2511671264 & -10.0308818686 \\
GDS & 2763 & 10.28 & 1.69 & 5.94 & 0.2 & 10.8 & 0.03 & 0.0194 & 42.6705466956 & 44.3742368546 & 1.02744936838 & 43.0943153298 & 44.6178941623 & -1.18106666152 & -9.25255063162 & -11.0211671264 & -10.8008818686 \\
GDS & 2766 & 9.93 & 1.69 & 5.28 & 0.3 & 10.9 & 0.043 & 0.0489 & 43.1720538248 & 44.4609711474 & 1.11418366114 & 43.2643262466 & 44.8304078083 & -0.968553015524 & -8.81581633886 & -10.5844328337 & -10.3641475759 \\
GDS & 1799 & 10.35 & 1.697 & 5.94 & 0.1 & 11.56 & 0.122 & 0.0031 & 42.6341066595 & 45.1413965617 & 1.79460907546 & 43.0819621576 & 44.602452697 & -1.19650812682 & -8.55539092454 & -10.3240074194 & -10.1037221616 \\
GDS & 2349 & 9.41 & 1.698 & 4.62 & 0.2 & 10.59 & 0.022 & 0.0194 & 42.4605466956 & 44.1642368546 & 0.817449368377 & 43.0231253298 & 44.5289066623 & -1.27005416152 & -8.59255063162 & -10.3611671265 & -10.1408818687 \\
GDS & 12002 & 9.78 & 1.7 & 4.62 & 0.2 & 11.27 & 0.036 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & -8.28255063162 & -10.0511671264 & -9.83088186865 \\
GDS & 10685 & 9.58 & 1.703 & 4.62 & 0.16 & 10.99 & 0.042 & 0.011296 & 42.6256696494 & 44.5678112569 & 1.22102377065 & 43.0791020111 & 44.5988775139 & -1.20008330986 & -8.35897622935 & -10.1275927242 & -9.90730746638 \\
GDS & 17489 & 9.84 & 1.715 & 4.62 & 0.16 & 10.89 & 0.039 & 0.011296 & 42.5256696494 & 44.4678112569 & 1.12102377065 & 43.0452020111 & 44.5565025139 & -1.24245830986 & -8.71897622935 & -10.4875927242 & -10.2673074664 \\
GDS & 2361 & 9.82 & 1.723 & 5.28 & 0.2 & 10.91 & 0.049 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -8.68255063162 & -10.4511671264 & -10.2308818686 \\
GDS & 22376 & 9.49 & 1.725 & 5.28 & 0.2 & 10.71 & 0.03 & 0.0194 & 42.5805466956 & 44.2842368546 & 0.937449368377 & 43.0638053298 & 44.5797566623 & -1.21920416152 & -8.55255063162 & -10.3211671265 & -10.1008818687 \\
GDS & 23459 & 10.4 & 1.727 & 3.96 & 0.4 & 11.56 & 0.226 & 0.0916 & 44.1046404394 & 45.1010220912 & 1.75423460501 & 43.5804731089 & 45.2255913862 & -0.573369437611 & -8.64576539499 & -10.4143818898 & -10.194096632 \\
GDS & 17158 & 10.06 & 1.727 & 4.62 & 0.2 & 11.19 & 0.082 & 0.0194 & 43.0605466956 & 44.7642368546 & 1.41744936838 & 43.2265253298 & 44.7831566623 & -1.01580416152 & -8.64255063162 & -10.4111671264 & -10.1908818686 \\
GDS & 12179 & 9.84 & 1.729 & 7.92 & 0.2 & 10.69 & 0.03 & 0.0194 & 42.5605466956 & 44.2642368546 & 0.917449368377 & 43.0570253298 & 44.5712816623 & -1.22767916152 & -8.92255063162 & -10.6911671265 & -10.4708818687 \\
GDS & 15656 & 10.15 & 1.735 & 5.28 & 0.1 & 11.54 & 0.106 & 0.0031 & 42.6141066595 & 45.1213965617 & 1.77460907546 & 43.0751821576 & 44.593977697 & -1.20498312682 & -8.37539092454 & -10.1440074194 & -9.92372216157 \\
GDS & 11398 & 9.5 & 1.7365 & 4.62 & 0.2 & 10.72 & 0.019 & 0.0194 & 42.5905466956 & 44.2942368546 & 0.947449368377 & 43.0671953298 & 44.5839941623 & -1.21496666152 & -8.55255063162 & -10.3211671265 & -10.1008818687 \\
GDS & 15812 & 9.65 & 1.74 & 6.6 & 0.2 & 10.77 & 0.031 & 0.0194 & 42.6405466956 & 44.3442368546 & 0.997449368377 & 43.0841453298 & 44.6051816623 & -1.19377916152 & -8.65255063162 & -10.4211671265 & -10.2008818687 \\
GDS & 12537 & 10.71 & 1.742 & 5.28 & 0.2 & 11.35 & 0.193 & 0.0194 & 43.2205466956 & 44.9242368546 & 1.57744936838 & 43.2807653298 & 44.8509566623 & -0.948004161519 & -9.13255063162 & -10.9011671264 & -10.6808818686 \\
GDS & 20162 & 10.42 & 1.744 & 10.56 & 0.4 & 11.4 & 0.173 & 0.0916 & 43.9446404394 & 44.9410220912 & 1.59423460501 & 43.5262331089 & 45.1577913862 & -0.641169437611 & -8.82576539499 & -10.5943818898 & -10.374096632 \\
GDS & 18352 & 9.79 & 1.7552 & 5.28 & 0.2 & 11.36 & 0.115 & 0.0194 & 43.2305466956 & 44.9342368546 & 1.58744936838 & 43.2841553298 & 44.8551941623 & -0.943766661519 & -8.20255063162 & -9.97116712645 & -9.75088186865 \\
GDS & 11629 & 9.53 & 1.7626 & 5.28 & 0.2 & 10.57 & 0.022 & 0.0194 & 42.4405466956 & 44.1442368546 & 0.797449368377 & 43.0163453298 & 44.5204316623 & -1.27852916152 & -8.73255063162 & -10.5011671265 & -10.2808818687 \\
GDS & 11706 & 9.9 & 1.763 & 3.96 & 0.4 & 10.56 & 0.021 & 0.0916 & 43.1046404394 & 44.1010220912 & 0.754234605014 & 43.2414731089 & 44.8018413862 & -0.997119437611 & -9.14576539499 & -10.9143818898 & -10.694096632 \\
GDS & 26629 & 10.0 & 1.764 & 3.96 & 0.3 & 11.65 & 0.171 & 0.0489 & 43.9220538248 & 45.2109711474 & 1.86418366114 & 43.5185762466 & 45.1482203083 & -0.650740515524 & -8.13581633886 & -9.90443283369 & -9.68414757589 \\
GDS & 26355 & 10.23 & 1.765 & 5.28 & 0.2 & 11.24 & 0.108 & 0.0194 & 43.1105466956 & 44.8142368546 & 1.46744936838 & 43.2434753298 & 44.8043441623 & -0.994616661519 & -8.76255063162 & -10.5311671264 & -10.3108818686 \\
GDS & 10634 & 9.89 & 1.7669 & 4.62 & 0.3 & 10.67 & 0.027 & 0.0489 & 42.9420538248 & 44.2309711474 & 0.884183661141 & 43.1863562466 & 44.7329453083 & -1.06601551552 & -9.00581633886 & -10.7744328337 & -10.5541475759 \\
GDS & 1929 & 9.88 & 1.767 & 5.28 & 0.2 & 10.89 & 0.049 & 0.0194 & 42.7605466956 & 44.4642368546 & 1.11744936838 & 43.1248253298 & 44.6560316623 & -1.14292916152 & -8.76255063162 & -10.5311671264 & -10.3108818686 \\
GDS & 10908 & 10.07 & 1.783 & 5.28 & 0.2 & 11.12 & 0.073 & 0.0194 & 42.9905466956 & 44.6942368546 & 1.34744936838 & 43.2027953298 & 44.7534941623 & -1.04546666152 & -8.72255063162 & -10.4911671264 & -10.2708818686 \\
GDS & 16856 & 10.77 & 1.791 & 5.94 & 0.3 & 11.27 & 0.099 & 0.0489 & 43.5420538248 & 44.8309711474 & 1.48418366114 & 43.3897562466 & 44.9871953083 & -0.811765515524 & -9.28581633886 & -11.0544328337 & -10.8341475759 \\
GDS & 24419 & 10.02 & 1.792 & 5.28 & 0.2 & 10.93 & 0.043 & 0.0194 & 42.8005466956 & 44.5042368546 & 1.15744936838 & 43.1383853298 & 44.6729816623 & -1.12597916152 & -8.86255063162 & -10.6311671264 & -10.4108818686 \\
GDS & 1033 & 10.03 & 1.798 & 5.28 & 0.2 & 11.15 & 0.071 & 0.0194 & 43.0205466956 & 44.7242368546 & 1.37744936838 & 43.2129653298 & 44.7662066623 & -1.03275416152 & -8.65255063162 & -10.4211671264 & -10.2008818686 \\
GDS & 12411 & 9.94 & 1.798 & 5.28 & 0.2 & 10.87 & 0.04 & 0.0194 & 42.7405466956 & 44.4442368546 & 1.09744936838 & 43.1180453298 & 44.6475566623 & -1.15140416152 & -8.84255063162 & -10.6111671264 & -10.3908818686 \\
GDS & 17377 & 9.08 & 1.803 & 4.62 & 0.2 & 10.38 & 0.013 & 0.0194 & 42.2505466956 & 43.9542368546 & 0.607449368377 & 42.9519353298 & 44.4399191623 & -1.35904166152 & -8.47255063162 & -10.2411671265 & -10.0208818687 \\
GDS & 24004 & 9.76 & 1.8112 & 4.62 & 0.2 & 10.68 & 0.028 & 0.0194 & 42.5505466956 & 44.2542368546 & 0.907449368377 & 43.0536353298 & 44.5670441623 & -1.23191666152 & -8.85255063162 & -10.6211671265 & -10.4008818687 \\
GDS & 21901 & 10.89 & 1.812 & 5.28 & 0.5 & 11.16 & 0.091 & 0.1475 & 43.911536986 & 44.6734393534 & 1.32665186713 & 43.5150110383 & 45.1437637978 & -0.655197025969 & -9.56334813287 & -11.3319646277 & -11.1116793699 \\
GDS & 26688 & 9.68 & 1.816 & 4.62 & 0.2 & 10.95 & 0.046 & 0.0194 & 42.8205466956 & 44.5242368546 & 1.17744936838 & 43.1451653298 & 44.6814566623 & -1.11750416152 & -8.50255063162 & -10.2711671264 & -10.0508818686 \\
GDS & 17630 & 10.59 & 1.82 & 5.94 & 0.4 & 11.51 & 0.154 & 0.0916 & 44.0546404394 & 45.0510220912 & 1.70423460501 & 43.5635231089 & 45.2044038862 & -0.594556937611 & -8.88576539499 & -10.6543818898 & -10.434096632 \\
GDS & 19486 & 10.15 & 1.82 & 8.58 & 0.2 & 11.38 & 0.059 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -8.54255063162 & -10.3111671264 & -10.0908818686 \\
GDS & 12187 & 9.93 & 1.821 & 3.96 & 0.3 & 11.5 & 0.078 & 0.0489 & 43.7720538248 & 45.0609711474 & 1.71418366114 & 43.4677262466 & 45.0846578083 & -0.714303015524 & -8.21581633886 & -9.98443283369 & -9.76414757589 \\
GDS & 15209 & 9.29 & 1.821 & 5.94 & 0.2 & 10.53 & 0.019 & 0.0194 & 42.4005466956 & 44.1042368546 & 0.757449368377 & 43.0027853298 & 44.5034816623 & -1.29547916152 & -8.53255063162 & -10.3011671265 & -10.0808818687 \\
GDS & 18794 & 10.38 & 1.824 & 5.28 & 0.2 & 11.28 & 0.12 & 0.0194 & 43.1505466956 & 44.8542368546 & 1.50744936838 & 43.2570353298 & 44.8212941623 & -0.977666661519 & -8.87255063162 & -10.6411671264 & -10.4208818686 \\
GDS & 24216 & 10.8 & 1.83 & 5.28 & 0.2 & 11.45 & 0.164 & 0.0194 & 43.3205466956 & 45.0242368546 & 1.67744936838 & 43.3146653298 & 44.8933316623 & -0.905629161519 & -9.12255063162 & -10.8911671264 & -10.6708818686 \\
GDS & 14263 & 10.4 & 1.8361 & 3.96 & 0.2 & 11.29 & 0.119 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & -8.88255063162 & -10.6511671264 & -10.4308818686 \\
GDS & 20715 & 10.44 & 1.838 & 4.62 & 0.2 & 10.94 & 0.044 & 0.0194 & 42.8105466956 & 44.5142368546 & 1.16744936838 & 43.1417753298 & 44.6772191623 & -1.12174166152 & -9.27255063162 & -11.0411671264 & -10.8208818686 \\
GDS & 17397 & 10.93 & 1.841 & 5.28 & 0.2 & 11.46 & 0.19 & 0.0194 & 43.3305466956 & 45.0342368546 & 1.68744936838 & 43.3180553298 & 44.8975691623 & -0.901391661519 & -9.24255063162 & -11.0111671264 & -10.7908818686 \\
